Arff File, Training Accuracy, Test Accuracy, Learning Rate, Momentum
outputs/mitchell-50x50-allk-110d_output.txt,0.8,0.238095,0.4,0.0
outputs/japanese-50x50-allk-195d_output.txt,0.68125,0.245283,0.4,0.0
outputs/mitchell-50x50-allk-50d_output.txt,0.568,0.166667,0.4,0.0
outputs/mitchell-hist-allk-5d_output.txt,0.312,0.119048,0.4,0.0
outputs/mitchell-50x50-allk-90d_output.txt,0.752,0.166667,0.4,0.0
outputs/mitchell-hist-allk-45d_output.txt,0.528,0.214286,0.4,0.0
outputs/japanese-hist-allk-70d_output.txt,0.93125,0.622642,0.4,0.0
outputs/japanese-50x50-allk-15d_output.txt,0.75,0.566038,0.4,0.0
outputs/japanese-50x50-allk-40d_output.txt,0.9,0.622642,0.4,0.0
outputs/filtered-hist-100k-100d_output.txt,0.54021,0.305263,0.4,0.0
outputs/filtered-50x50-400k-200d_output.txt,0.779817,0.282759,0.4,0.0
outputs/japanese-50x50-200k-100d_output.txt,0.91875,0.641509,0.4,0.0
outputs/mitchell-50x50-allk-40d_output.txt,0.464,0.190476,0.4,0.0
outputs/filtered-hist-400k-200d_output.txt,0.743007,0.310526,0.4,0.0
outputs/mitchell-hist-edge-allk-45d_output.txt,0.408,0.190476,0.4,0.0
outputs/mitchell-hist-allk-55d_output.txt,0.624,0.261905,0.4,0.0
outputs/filtered-hist-edge-200k-50d_output.txt,0.417832,0.284211,0.4,0.0
outputs/japanese-hist-edge-allk-15d_output.txt,0.7375,0.641509,0.4,0.0
outputs/mitchell-hist-edge-allk-65d_output.txt,0.704,0.309524,0.4,0.0
outputs/japanese-hist-allk-5d_output.txt,0.39375,0.396226,0.4,0.0
outputs/mitchell-50x50-allk-115d_output.txt,0.664,0.261905,0.4,0.0
outputs/japanese-50x50-100k-50d_output.txt,0.94375,0.716981,0.4,0.0
outputs/japanese-50x50-allk-135d_output.txt,0.90625,0.622642,0.4,0.0
outputs/japanese-50x50-allk-65d_output.txt,0.94375,0.716981,0.4,0.0
outputs/filtered-hist-edge-200k-100d_output.txt,0.575175,0.273684,0.4,0.0
outputs/mitchell-hist-edge-allk-80d_output.txt,0.8,0.166667,0.4,0.0
outputs/filtered-hist-200k-50d_output.txt,0.45979,0.3,0.4,0.0
outputs/mitchell-hist-allk-20d_output.txt,0.368,0.0714286,0.4,0.0
outputs/mitchell-50x50-allk-35d_output.txt,0.36,0.190476,0.4,0.0
outputs/mitchell-50x50-allk-75d_output.txt,0.784,0.119048,0.4,0.0
outputs/japanese-hist-allk-25d_output.txt,0.875,0.735849,0.4,0.0
outputs/japanese-50x50-allk-120d_output.txt,0.9,0.471698,0.4,0.0
outputs/japanese-50x50-allk-60d_output.txt,0.95625,0.792453,0.4,0.0
outputs/mitchell-50x50-allk-60d_output.txt,0.688,0.238095,0.4,0.0
outputs/mitchell-50x50-allk-70d_output.txt,0.712,0.261905,0.4,0.0
outputs/mitchell-hist-allk-65d_output.txt,0.56,0.333333,0.4,0.0
outputs/mitchell-hist-edge-allk-20d_output.txt,0.328,0.166667,0.4,0.0
outputs/mitchell-hist-edge-allk-10d_output.txt,0.312,0.238095,0.4,0.0
outputs/japanese-50x50-allk-130d_output.txt,0.8875,0.603774,0.4,0.0
outputs/japanese-hist-allk-90d_output.txt,0.89375,0.660377,0.4,0.0
outputs/mitchell-50x50-allk-80d_output.txt,0.712,0.166667,0.4,0.0
outputs/mitchell-50x50-allk-5d_output.txt,0.2,0.357143,0.4,0.0
outputs/japanese-50x50-allk-190d_output.txt,0.79375,0.132075,0.4,0.0
outputs/japanese-hist-allk-10d_output.txt,0.43125,0.490566,0.4,0.0
outputs/mitchell-50x50-allk-20d_output.txt,0.32,0.333333,0.4,0.0
,,0.372769301863
