@RELATION emotion

@ATTRIBUTE Dimension_0 CONTINUOUS
@ATTRIBUTE Dimension_1 CONTINUOUS
@ATTRIBUTE Dimension_2 CONTINUOUS
@ATTRIBUTE Dimension_3 CONTINUOUS
@ATTRIBUTE Dimension_4 CONTINUOUS
@ATTRIBUTE Dimension_5 CONTINUOUS
@ATTRIBUTE Dimension_6 CONTINUOUS
@ATTRIBUTE Dimension_7 CONTINUOUS
@ATTRIBUTE Dimension_8 CONTINUOUS
@ATTRIBUTE Dimension_9 CONTINUOUS
@ATTRIBUTE Dimension_10 CONTINUOUS
@ATTRIBUTE Dimension_11 CONTINUOUS
@ATTRIBUTE Dimension_12 CONTINUOUS
@ATTRIBUTE Dimension_13 CONTINUOUS
@ATTRIBUTE Dimension_14 CONTINUOUS
@ATTRIBUTE Dimension_15 CONTINUOUS
@ATTRIBUTE Dimension_16 CONTINUOUS
@ATTRIBUTE Dimension_17 CONTINUOUS
@ATTRIBUTE Dimension_18 CONTINUOUS
@ATTRIBUTE Dimension_19 CONTINUOUS
@ATTRIBUTE Dimension_20 CONTINUOUS
@ATTRIBUTE Emotion {happy, sad, angry, surprised, scared, disgusted, neutral}

@DATA
0.00356874052779, -0.0113997846067, -0.069632034848, 0.0473773458758, 0.00401472534796, 0.101039440769, -0.00794038610593, -0.0205209766572, 0.0711398531809, -0.0233118749893, 0.0517445674237, -0.00551831765368, 0.0199669880436, -0.00715777630995, -0.0273444753196, 0.0128355137404, -0.0211577851117, 0.0386661669923, 0.0276784523002, -0.00798280890503, -0.0131278249468, happy
0.0134197181978, 0.0625871201459, -0.00379196753302, 0.00342641716315, -0.00943778074004, -0.0353956431642, 0.00207894409712, 0.0156138769134, -0.0217474378291, 0.0096874424223, -0.00338179940375, -0.00903969992054, -0.00110938127696, -0.0338317455171, -0.0232241668141, 0.0500607394119, 0.0420832058047, 0.0111444552243, 0.0423011093173, 0.0233051218163, -0.0242948815696, happy
0.0263328214577, 0.0531819073888, -0.0328909367501, 0.0885891511925, 0.0609928057847, -0.0521554096538, 0.0183047928547, 0.0163566363334, 0.0452346743256, -0.0245566876869, -0.0720408585087, -0.0430367754813, -0.0100855912203, 0.0294961091127, 0.0331330721273, -0.087990940024, 0.0406297971786, -0.0270238375139, -0.0320232687366, -0.0229088759341, 0.00113970014107, disgusted
0.0169838548855, 0.0708435374211, -0.00416255476451, 0.0121960949586, -0.0129935306826, -0.0513556756966, 0.00354654733328, 0.00330957792542, -0.00896945284422, -0.00144208019175, -0.00346616669883, 0.0107687420182, 0.00575029932007, -0.0334914359221, -0.0235305165909, 0.0519864612746, 0.0593558938406, 0.008053870991, 0.0258957056021, 0.000346115883439, -0.0132549743477, scared
-0.0539480329539, -0.0208763912631, 0.0808840589037, 0.0715810519205, -0.00920866691491, 0.0226672664485, -0.0177348751101, 0.0786439585114, -0.0373790100136, 0.0205134713563, 0.0221890661359, -0.0310695985138, -0.0201750845383, 0.00821635002639, -0.00869781448967, -0.0495073547693, -0.0276709417972, 0.018433330319, 0.044321661132, 0.0151167388088, 0.0195079128833, neutral
-0.0527768724512, 0.0103058604493, 0.0294124661237, -0.0604945010865, 0.0167004070241, -0.0263316984904, -0.00164644479524, -0.0404087971445, 0.0583691779193, -0.0328559231166, -0.0261238044071, 0.0348114046187, 0.0711725198759, -0.013067594302, -0.00534638141738, -0.0193562707056, 0.0145155155677, 0.0100098578995, 0.0160880087797, 0.00356161646251, -0.0229010393496, scared
0.0435077126103, 0.096869906293, 0.0242952113675, -0.00154621903371, -0.114451449031, 0.0105265011242, -0.0510088957106, -0.0371913968975, -0.00807109433117, -0.0169315036458, 0.0228452229784, -0.0387904282028, 0.00537519893548, 0.00644991905692, 0.0373921725205, -0.011835455287, 0.0100415071178, -0.00328110474483, 0.00979358394948, -0.000413855526482, 0.0162048279666, happy
-0.045167266154, 0.00358888448643, 0.0187054790149, 0.0256734717059, 0.0134177059135, -0.0162016267192, 0.000959969763628, -0.0179831798032, 0.00867465000896, -0.018537182474, 0.0595711269982, 0.0556512033268, -0.0141135300904, 0.08780952371, 0.0529788168574, 0.0996747936514, -0.00773637801344, -0.0575888036383, -0.0673462657457, 0.0610455913689, -0.037853088039, surprised
0.0338724644537, -0.0506591548943, 0.00626906422021, -0.0194428604319, -0.0305218238018, -0.0312877793331, 0.0933000551801, 0.00606941164702, -0.000542386655334, 0.0335559162845, 0.0128300349386, -0.0299293750929, 0.0103604057045, 0.0204567908911, -0.03802696762, -0.00863624828734, 0.00379583847362, 0.058600039171, -0.074017222244, -0.00980904531131, -0.0191027063663, happy
0.0271297544519, 0.000209504918034, -0.01409271222, 0.0310237104649, 0.0250619679982, 0.0177151145463, -0.00607573985704, -0.00722954705131, 0.0466005283922, -0.0440364935155, 0.0203345031075, -0.0170616498695, 0.00310310054266, -0.0370348083541, -0.00299864218727, -0.00990719265338, 0.0555441620272, -0.000986599197554, -0.0037243134304, 0.029150167877, 0.0310361440781, disgusted
0.00906181502992, -0.0241569771316, -0.00631801917916, -0.00472416256333, -0.00652157862145, -0.00981226937235, 0.01310764499, 0.00404008534319, 0.0404505569414, 0.0296767582212, 0.0232349611231, -0.0309172958132, 0.0127102713469, -0.0321015168438, -0.0316523748887, -0.0205318046853, 0.0294494738996, -0.00453340877501, 0.0189004641021, 0.0183123304203, 0.029376430806, surprised
-0.033806732811, -0.0314439331152, 0.0111229749234, 0.0104242899152, -0.00658791145616, 0.011060170987, 0.0221539002362, -0.0569235266038, 0.0197850323247, -0.0163163276535, 0.00669663748974, 0.0178470533062, -0.0751345619943, 0.0101475411687, 0.0501782937662, 0.0424063162909, 0.029916911926, -0.0344618946263, 0.0304032052068, -0.0447621184393, -0.0297745004075, neutral
-0.0559301083971, -0.00930366735084, 0.0446114988281, -0.0288765715178, 0.0133543518128, 0.00172497278024, -0.00402642914275, -0.0812703555608, 0.0367072887163, -0.0174548833841, -0.0474550910373, 0.00773409984421, 0.0321985066649, 0.0164426563409, 0.0129767258552, -0.0113233251188, 0.00241045728619, -0.0062957761461, 0.00206825682147, -0.00473751835967, -0.0196478749284, sad
-0.0197352534841, 0.00453793689817, 0.00244133645681, -0.0180402840699, -0.018670454681, -0.00811302901606, 0.0110324465038, 0.0266197458485, 0.0259765333255, -0.016826058146, 0.0334483202054, 0.0473066430832, -0.0563141115053, -0.0191831607862, -0.0154090770286, 0.0140997442646, 0.035452143564, 0.00423910172528, 0.0109902152593, -0.0484846568642, 0.00674000222818, surprised
-0.0335532816232, 0.0161215511321, -0.025863196869, -0.013632218628, 0.0367229543122, 0.00575038881432, -0.00121049480094, -0.0111068792258, -0.05204834322, 0.0369628631525, -0.0521057733041, -0.0753440735675, 0.000883011541251, 0.0327044516246, 0.013933416543, 0.0235907933125, -0.0117583023992, 0.00745358318102, 0.00985918312417, 0.00889442639713, 0.048449655651, disgusted
-0.0495948513144, -0.0389118834325, 0.0916069742212, 0.0912490484056, -0.0324830894054, 0.0682737564535, -0.0193719617525, 0.101836498526, -0.0370491475369, 0.0246291826526, -0.0635442776851, -0.0455238409277, 0.135403186981, -0.0165762991736, 0.0214018162019, 0.0802270842947, 0.033521543794, -0.0504501371567, -0.0900956695288, -0.0228782772654, 0.0287140454441, scared
0.020137765201, -0.0258435146817, 0.000446057753847, -0.00136384360659, -0.0118258607335, -0.0141190986334, -0.000971927044974, -0.000922379379688, 0.054892958293, 0.045553521365, 0.0167331190842, -0.0235305129857, 0.00753978673364, -0.0169984404463, -0.0235427023454, -0.0135946521439, 0.0223476902041, 0.00175622759955, 0.0215136488405, 0.0184740937903, 0.0250848258156, sad
0.00389838939353, 0.010513707962, -0.0164734958046, 0.000267029828525, -0.0220623969377, 0.0142096243446, 0.00352568473447, -0.00525965106601, -0.00892887135555, 0.00823036203958, -0.0103473615217, 0.022594696433, 0.00176276342827, -0.00596632525865, -0.010653154231, -0.0190902879053, -0.0447465171894, 0.0138780322315, -0.00123734048132, -0.0151685861871, -0.0276476880297, sad
-0.011739727221, 0.0401527561972, -0.0422025023907, 0.0175902323375, 0.020596629404, -0.0243262478502, 0.0109581705638, -0.00984643289777, -0.0328036897942, 0.0177086151843, -0.00868868821219, 0.0266456151884, 0.00219362902685, -0.0327550048689, -0.0456852705028, 0.0567086831248, 0.0436718696448, 0.010873880313, 0.0133368478647, 0.000186212226267, 0.0378399527535, sad
0.0191936402015, -0.0789057146361, -0.00795743761415, -0.00618718706005, -0.0184772555442, -0.0458981818897, -0.016085473396, 0.0145740829164, -0.0414975500252, -0.11013737113, -0.0140930244951, -0.0379739673803, 0.0250452185098, 0.0649471069043, -0.0824691985007, 0.0241591640346, -0.0229992566772, 0.0799284423298, 0.0493872453928, -0.079688588221, -0.0538928553116, surprised
-0.0384302994391, 0.0204551379343, -0.0153298887886, -0.00566249703444, 0.0414888484628, -0.0138284593923, -0.00256176554139, 0.0175674423658, -0.0377801434783, 0.0246887825826, 0.00253400474104, -0.0848579227721, -0.00409307664046, 0.0400408806369, 0.0303259000108, -0.00658270820016, -0.0599035234785, 0.0185841725824, 0.0219000712664, 0.0211197282729, 0.0423317584977, happy
0.0452499053978, 0.0810906577343, 0.020450221548, -0.00241888861224, -0.0935931124777, 0.00738841511043, -0.0255104084624, -0.0238723003043, -0.000976605472651, -0.0131624271548, 0.0130151966058, -0.0317226914161, 0.00207390257175, 0.0191093903554, 0.0157467437785, -0.00277929236023, -9.29748536626e-05, 0.00907616710484, 0.00448561597533, -0.000498446230886, 0.00452313623934, surprised
0.00259950988821, -0.0634339131009, -0.013058689777, -0.00571558061092, -0.0316738478555, -0.0171316090158, 0.0656389894666, -0.0037723515906, 0.00724663831848, -0.00108951833531, 0.00139467729608, -0.0152725972977, -0.00497315994216, 0.0172324314394, 0.0169778162456, 0.00158714977815, 0.0183662119864, 0.00397586739042, 0.0418321362029, -0.0094235031101, 0.0233602735471, neutral
0.0444522814854, -0.0569243134443, 0.000264820063545, -0.0132900547213, -0.00544409358075, -0.0460500009106, -0.0202218224631, 0.00400555350583, -0.00724079920469, -0.00289745420236, 0.00311189192442, -0.020822281556, -8.1074839791e-05, 0.0179472042402, -0.0671202319345, 0.00550308929809, -0.0206093672392, -0.0030460672422, -0.0457145678885, 0.034060397076, -0.00207476560695, sad
-0.0157315046927, 0.0130284225659, -0.0185633877243, -0.0147129882233, 0.00338331822977, 0.000726384251406, 0.00417403982282, -0.00384857474548, -0.0157594060687, 0.00795197611122, 0.0178076739648, 0.0534070566459, -0.00351593523707, -0.0577452186014, -0.0455813970108, 0.00670893486705, 0.0201827954678, 2.35466366343e-05, -0.027522083711, -0.0347468106261, 0.0283492264788, surprised
0.00752287050565, 0.0183358052375, -0.024034466441, 0.00349424662514, -0.0224361881778, 0.019705589536, -0.00982145222254, 0.00934720861441, -0.0171357591914, -0.00197994423624, -0.00403785842733, 0.0273718822135, -0.00441652055244, -0.0223037682125, -0.005413637547, -0.00746002744081, -0.0600972899889, 0.0212300622217, -0.00969963248809, 0.00808625927693, -0.026815225352, scared
-0.0104865610389, -0.0132231445884, -0.0426049036234, -0.00475367851187, 0.00167708642113, 0.0253646955363, 5.45396506719e-05, -0.0255932618041, -0.064773007898, 0.0199717044004, 0.00333594507516, 0.0355784300275, 0.0279143136378, 0.0303040788079, 0.0149520536134, -0.0266535567541, 0.00659403101994, -0.00974911282208, 0.0248511493767, -0.0241662740015, 0.0416237405814, disgusted
-0.0241341147645, 0.0297310065655, -0.0413893080123, 0.000289647485345, 0.036234884455, -0.0099089786545, 0.0015927387131, -0.00639127478971, -0.0553003570476, 0.0340779361794, -0.0156193688989, -0.0304441964219, -0.0148162555207, -0.0068375382353, -0.0200285094973, 0.0572735858389, -0.00718597891926, 0.0202033921109, 0.0219675984255, 0.00274871313743, 0.0736549654271, surprised
-0.0423289807138, 0.0104925339684, 0.0132902793966, -0.0159228793334, 0.0138040074555, 0.0105039567844, -0.0145801592597, 0.0891834598083, -0.0234235877647, 0.0127928853063, 0.0303320964393, -0.023790478173, 0.00584287057489, -0.0668913349287, -0.0368546959091, -0.0160738261688, 0.0555475480023, -0.0120944317845, 0.00866826450925, -0.0516002736519, -0.0129467317717, surprised
-0.0280966870787, 0.0164324176385, -0.0260746997877, -0.103438336892, -0.0149289913337, 0.0482979931077, -0.0215603804785, 0.115460417748, 0.0673446673489, -0.0261602542809, -0.132580383013, 0.0360283174799, -0.0472674763413, 0.0500945164195, 0.00864048914619, 0.00810267012595, -0.0110846958757, 0.00962762580947, -0.0301683551476, 0.0329720513321, 0.0623845980264, scared
-0.0101058296115, -0.0142668182162, -0.0458095075212, -0.00386918924609, 0.00125115329444, 0.0292667825986, -0.00207565014646, -0.0253703990684, -0.0648121280453, 0.018936070442, 0.00650559372452, 0.0401826841483, 0.0273881721633, 0.0344517736473, 0.0173096746862, -0.0278331957284, -0.00279759669024, -0.00797490280588, 0.0257884875934, -0.0237612940988, 0.036604739906, scared
0.0078730461625, 0.00797172659788, 0.012039106114, -0.0101240021689, -0.0222180182742, 0.00590234479963, 0.00368777497443, -0.00690535557319, -0.00363834295554, 0.000869525591648, 0.00592135128828, -0.0091734504145, 0.0130510472286, -0.011319802979, -0.00620121450724, -0.0135635577821, 0.00065315731739, 0.0229140332893, -0.0335329019272, -0.0116776200473, -0.0198155546404, sad
0.0202155228132, -0.0641501678289, -0.0178440644206, -0.0169720853184, -0.0361147636731, -0.0332938342547, 0.116267756923, 0.0131901471024, -0.0109868046219, 0.0195802885525, 0.028877920126, -0.0175734812518, -0.00360470142886, -0.0343455560809, 0.0190028653472, -0.028009295203, 0.031976321883, -0.0141625506371, -0.0262266648993, 0.0320983206801, 0.0310636986648, scared
0.0298355541161, -0.0228774505046, 0.00631478485781, -0.0113993168737, -0.0261003408504, -0.0123156444941, 0.0663651259621, -0.000344830809786, 0.00597279833461, 0.0309520125416, 0.00583520348217, -0.00872393522262, 0.00216575305116, 0.0171218204233, -0.0364651752479, -0.00470145964907, -0.00862502811397, 0.0542430319704, -0.0511308507619, -0.00789731361347, -0.00414559296941, happy
0.048165767761, -0.00281606394555, -0.0144825647245, 0.0356219246894, 0.0550259632638, 0.0255053326394, -0.0387646428538, 0.000788930741301, 0.0393376137558, -0.0864119267724, 0.0160162269212, -0.0271869761309, -0.00193227246485, -0.0660447955596, 0.0035280225394, -0.0186227990052, 0.0517327255609, 0.00523664619792, -0.0154676913321, 0.087760982562, 0.050281785124, happy
0.0282941774785, -0.0476430817308, 0.000334449578111, -0.010855328011, -0.00765810577083, -0.0342082173787, -0.0309113379004, -7.62058175116e-05, 0.0182122489865, 0.0400497665964, -0.00194064056986, -0.00595780747472, 0.00273689338802, 0.0173283602281, -0.017081629989, 0.00730968317008, -0.00828835085503, -0.00962796372636, 0.0084910553617, -0.00341836784595, -0.0109655180171, surprised
-0.00340843366868, -0.0277799534381, -0.0611952817981, 0.0158112842405, 0.00519318345653, 0.0977799614841, -0.013346441667, -0.0159092549061, 0.0532925796479, -0.0157248450322, 0.0312037359293, -0.02272986937, 0.00982395728989, -0.00821960402837, -0.000616474993098, 0.00929031554542, -0.0429886036815, 0.0258920165374, 0.0216902880826, -0.0206597527269, -0.0292396905832, neutral
0.0406969229546, 0.0979691861164, 0.0228994366686, -0.00188441524735, -0.0999898972325, -0.00298258577968, -0.0437424929559, -0.02709392515, -0.0174350429729, -0.0117670617477, 0.0205490845674, -0.0280909979725, 0.00353974790003, -0.00718258597186, 0.0228385037562, -0.0128924756224, 0.0208308466344, -0.00271847633388, 0.0142201703333, 0.00079366101641, 0.0227703922444, angry
-0.0358431441442, 0.00250552644726, 0.0221841051474, -0.0560003801652, -0.00389082941885, -0.0195948128722, 0.00968020192594, -0.0386917359904, 0.0599264185055, -0.0309875654568, -0.0276803850143, 0.0371923618277, 0.0584211214595, -0.00433457485946, -0.0117689036881, -0.00976684438348, 0.019886682002, 0.0262485316035, 0.0254409985393, -0.00215362172127, -0.00392291480015, disgusted
-0.032736053877, -0.00347395186057, 0.0257188271331, -0.00387751434303, -0.00610552784578, -0.000641536593278, 0.00293840173628, -0.0155814251434, 0.0200177625904, -0.0128320233127, 0.00698323567405, 0.0425094285624, 0.000270031496863, 0.0187761415174, 0.0186187647314, -0.00566875438914, 0.00042392730135, -0.0263864121142, -0.0115701780426, 0.0255395733537, -0.0479081060264, happy
-0.0305297368604, 0.0310000203899, -0.0168486278386, -0.0156692872278, 0.0288828032058, -0.0354433000773, 0.000528723020974, 0.0111458525271, -0.0334518437817, 0.0178786804589, 0.00277444566595, -0.00492556288945, -0.00376599996785, -0.0247143482804, -0.021471787641, 0.0476879647709, 0.0200938034005, 0.0121337929738, 0.0296668363454, -0.00947484308946, 0.0224698177428, sad
0.026601376969, 0.0251216667574, -0.050928406471, 0.0851673801296, 0.0421455124369, -5.26664697888e-05, 0.00998120308066, -0.0014681199353, 0.0806819519002, -0.0362237972589, -0.019416453152, -0.00251104798846, 0.0044819914671, 0.0127072632485, 0.0192513723785, -0.086230803234, 0.0014772884553, -0.00953031678662, -0.0523665330252, -0.0676962782589, 0.0116024211132, surprised
-0.00801657416122, 0.0685107812144, -0.0494776861438, 0.0927904815523, 0.0460345584311, -0.136269078425, 0.0465333208289, 0.0300031806839, 0.0189102497135, -0.00633528357855, -0.0398704174478, 0.0133506567234, 0.0263658292915, 0.0828217145056, 0.0554897138142, -0.0732725251364, -0.0227969573391, 0.009821033285, -0.0851921197984, -0.121633360824, 0.0424655959651, angry
0.0186696387555, 0.0396081793966, 0.0228787421965, -0.0461972041512, -0.0732161949354, -0.0131123391188, 0.0224224689014, 0.0137580549987, 0.0561206773639, -0.025073005607, -0.0230777820582, 0.0553724694934, -0.000232602267571, 0.0395915189329, -0.0317154641726, 0.00177560032038, 0.0145954653059, 0.0472187234015, 0.014288794134, 0.00881276084309, 0.0876702044792, happy
-0.0579032990899, -0.00983184721938, 0.0564333636998, -0.0287084760226, 0.00658761938689, -0.00452247620192, -0.00318509149741, -0.0745477375748, 0.0489817499762, -0.0244773325925, -0.0535444055593, 0.0368444206974, 0.0453541209963, -0.00190194650767, -0.00390064154293, -0.0297749495983, 0.021427490863, -0.00244938461137, 0.0140056911263, -0.00409467318794, -0.0404269431421, scared
-0.0100245367856, -0.0015068401331, -0.095155088341, 0.0199905361918, 0.0144349656171, 0.0965986943362, -0.00852495216171, -0.0421266724547, -0.0853677518901, 0.0279893351573, 0.0431375373674, 0.0669750691033, 0.0647855174316, 0.111793821896, -0.0413915726664, -0.0649334039644, 0.0529577729312, 0.0114791153691, 0.0293905226867, 0.0313719816102, 0.0527014214855, sad
-0.00110546207272, 0.0651256081635, -0.0262290180119, 0.0246171962635, 0.0118645319067, -0.0686359388029, 0.0115590062383, 0.0186913798264, -0.0425800015162, 0.0296287218396, -0.0763378397921, -0.0389991325594, -0.0336544480375, 0.00953318838232, -0.0182507995206, 0.0550591840927, 0.0524645999523, 0.0314929314211, 0.0887209390221, 0.0861526399851, -0.097221797886, scared
0.0197535809445, -0.0181583660533, -0.018843011713, 0.00709434142226, -0.0135194430744, -0.0023823174942, 0.0218362112888, -0.00243066367929, 0.00489855796536, 0.0233194765149, -0.00748907418083, 0.00999012499126, -0.0069795048084, -0.0131100399931, -0.00951041568018, -0.00325846504938, -0.0301131195463, 0.00582840250801, -0.00813036428782, 0.00433459733651, -0.00333426992334, angry
-0.0170360839808, 0.0145711158332, -0.034222150064, 0.00248259890406, 0.0163954442008, 0.0128336737075, 0.000591125090879, -0.0255038547934, -0.0493839002619, 0.0298150951789, -0.0410094313688, -0.0146843212073, -0.019085137867, 0.00526853153503, -0.0150721520717, 0.0074840615112, -0.00234243696438, 0.0167984606684, 0.0324825714057, 0.0252426079499, 0.0259009140664, sad
0.00137869935321, -0.00561289003746, -0.021804972827, 0.0205278722954, -0.0189847164898, 0.0173291128462, 0.0230453146671, -0.00849481401459, 0.0328180786106, -0.00203165834173, -0.0247785476354, -0.00347010049574, -0.0349176024262, -0.0245078791321, 0.029966226481, 0.0333093126028, -0.0396361174765, -0.0261880544073, 0.0129355395757, -0.0158279943806, -0.0647789154346, happy
0.0459139488621, 0.0408611247584, 0.0287525112971, -0.0212799349302, -0.0492447737208, 0.0227626599807, -0.000809914395907, -0.0255504410061, -0.0253862517461, 0.00190968065121, 0.0015055405008, -0.00449455756997, 0.0043636265369, 0.0105539597315, 0.0449093875324, -0.00221320406761, -0.00905113533605, 0.0159875484012, -0.00377709901162, 0.00360503984544, -0.00141190127308, sad
0.00768259086354, -0.0408203413318, -0.0024954126766, -0.0100254033405, -0.0206793113798, -0.0271123493354, -0.00468214327413, -0.00502894847017, 0.00371475901112, -0.0175176964702, -0.0110814686984, 0.0119756834854, 0.00406704836365, 0.0282757309118, -0.013853770345, 0.00627383081698, -0.00576897666416, 0.00332846264632, 0.0380132283654, -0.017191275707, 0.00698515553726, disgusted
-0.0699803916154, 0.0140358373113, 0.0061024125293, -0.0720995441157, 0.0767802535554, -0.0208978030297, -0.013783374234, -0.131261550095, -0.00338758788176, 0.00523114089439, -0.00934427024504, -0.113590507757, 0.0191176295191, 0.00120671123444, 0.0236603918918, 0.00245165398896, -0.0695472956755, 0.0108889401523, -0.0259203881851, -0.00405530727357, 0.067532344363, neutral
-0.0329081496736, 0.0304417718656, 0.011779210453, 0.0412628091324, 0.0171559244402, -0.0812877270551, 0.0110323940929, 0.0378214209065, 0.0196343127434, -0.0300667161355, 0.132875645687, 0.0723950580538, 0.0353922046313, 0.0850630822032, 0.0586075724619, 0.0113955709698, -0.124719758994, 0.00849543798111, 0.021181373879, 0.101171158473, 0.00186524447068, disgusted
0.0139774044182, 0.0678989954378, 0.00362900529736, 0.00186215787174, -0.0204397408447, -0.0457751138088, 0.000770816130353, 0.00143003777252, -0.0199277633661, 0.00747092182708, -0.00956756633515, -0.00527273457173, -0.00411010179163, -0.0221510611736, -0.018777352673, 0.0554201443786, 0.0517021097341, 0.0110542213468, 0.0343597266775, 0.0300574465632, -0.0369093385491, sad
-0.00600334168906, 0.0660951322589, -0.0301047597078, 0.0287034162715, 0.0224732220465, -0.0848772995808, 0.0176180727898, 0.0032444165001, -0.0396574320519, 0.0264373804785, -0.0734603990266, -0.0220061511222, -0.0221290294106, 0.00928997272117, -0.0184687372443, 0.0664920889786, 0.0597112968009, 0.0319264832469, 0.0746863575355, 0.0576128595513, -0.0577265589432, sad
