@RELATION emotion

@ATTRIBUTE Dimension_0 CONTINUOUS
@ATTRIBUTE Dimension_1 CONTINUOUS
@ATTRIBUTE Dimension_2 CONTINUOUS
@ATTRIBUTE Dimension_3 CONTINUOUS
@ATTRIBUTE Dimension_4 CONTINUOUS
@ATTRIBUTE Dimension_5 CONTINUOUS
@ATTRIBUTE Dimension_6 CONTINUOUS
@ATTRIBUTE Dimension_7 CONTINUOUS
@ATTRIBUTE Dimension_8 CONTINUOUS
@ATTRIBUTE Dimension_9 CONTINUOUS
@ATTRIBUTE Dimension_10 CONTINUOUS
@ATTRIBUTE Dimension_11 CONTINUOUS
@ATTRIBUTE Dimension_12 CONTINUOUS
@ATTRIBUTE Emotion {happy, sad, angry, surprised, scared, disgusted, neutral}

@DATA
-0.0129074210323, 0.08042189503, 0.0435301433779, 0.0185188570071, -0.0396688409933, 0.0828608067578, -0.0614968560717, -0.112527575212, 0.0932907795982, -0.0187863394063, -0.0453874268682, -0.0266762141861, -0.0896552789954, sad
-0.0176656829577, 0.0191868397595, 0.0170731992718, 0.0232331439684, -0.00945596104477, 0.00791954171163, -0.0226325976979, -0.0253152941124, 0.00500302210445, 0.0135884198594, 0.0211953657946, 0.03570680569, -0.0267057745898, sad
-0.0089661933066, 0.0181161753532, 0.0185752852793, -0.0137269889242, -0.013040265618, 0.0301071391906, 0.00509366433406, -0.000229735541725, -0.0159087539604, -0.0199796177757, 0.0275212722072, 0.00576216761817, 0.0454570177853, happy
0.0531447989111, -0.00488166898994, 0.000348909598409, 0.0152663621727, 0.0514216609468, 0.0193558517141, -0.00322140162115, 0.0109234274969, 0.00645527438485, -0.012943030673, -0.000788636344823, 0.000842806744064, 0.00147877536768, sad
0.000137639434636, -0.00201356951831, 0.0327153304133, 0.027343244689, 0.0539330131622, -0.00860795699193, 0.0179496976313, 0.0011638437013, 0.00538981194979, -0.00827470662819, -0.00370703045737, 0.0208144218466, -0.0202220210298, sad
-0.0204469318089, -0.00110014490539, 0.0521098533801, 0.0543410601437, -0.00605677487245, -0.0408726948048, 0.0752501541798, -0.0297894486638, -0.0384857443396, 0.00205894382682, 0.000694400015648, 0.0340709509811, -0.0424492056302, sad
-0.0118974100092, 0.00401236143794, 0.0210203996342, 0.0109510773709, 0.00902714523792, 0.00690527609996, -0.0160554746801, -0.0169549679482, -0.0358867016735, 0.00834837039587, 0.0269475436755, -0.019896871848, 0.0257358343939, happy
-0.0192989123123, 0.0133643744279, 0.0782025354328, 0.0851484467959, -0.0141369064381, -0.0833915482714, 0.181935751793, -0.0461373228161, -0.00383882665116, -0.04936385125, -0.0490575236427, -0.0811166274898, -0.0569700910278, happy
0.0194752857864, 0.0122458360048, 0.0115219806105, -0.0136855259491, -0.0244624480246, 0.0450564524245, 0.0413804551683, 0.073661616886, 0.0318213190023, 0.186788716418, -0.0683331234499, -0.0146802277088, 0.0298849904023, happy
0.0349904543684, 0.00383868319591, 0.00987806840391, 0.0223972938409, -0.00525188538969, 0.00246351736173, 0.0633833977132, 0.0222002791933, 0.0293106335851, 0.0157410737042, -0.0404920299628, 0.0124552864486, 0.0133577384728, sad
-0.0174184777698, 0.0189335491034, 0.0296348935929, 0.0249790855447, -0.0141233000221, 0.0119408519873, -0.0372780800713, -0.0275367918713, -0.00244335036589, 0.013786556364, 0.0300597644086, 0.0297306923753, -0.0402927882148, happy
0.0173383744657, 0.00791069434652, 0.0161580005351, -0.0514945935159, -0.0139537581219, -0.0392121164504, -0.0060530567217, -0.000369693052769, 0.0117151575623, 0.0751850680869, -0.0225510641534, -0.0232055384409, -0.00289974579021, sad
-0.014741748536, -0.00877303958832, -0.0143605489176, -0.00157647804632, 0.00959488060695, 0.00584952504349, -0.013151598191, -0.00297081105536, -0.0360642838668, 0.00431462281763, 0.00266847753476, -0.00853852726587, 0.000208591432089, happy
-0.039837256247, -0.103855549666, -0.0286176941538, -0.00897404151116, -0.006549012346, 0.0146453817174, 0.00834974785442, -0.0216283624795, 0.0235235063186, 0.000696044463238, -0.0108852601506, -0.0130922411609, -0.00861408165554, happy
0.0185513375462, 0.000871533855994, 0.0245926974806, 0.0075751260352, 0.165645260176, 0.0186628609862, -0.0155715799508, 0.0305432963974, 0.0585247775442, -0.0300517716493, -0.017437968655, 0.0204373334488, 0.00351249263717, sad
-0.0170207580854, 0.00503157003582, 0.0304007850346, 0.0300356592874, -8.37970800749e-05, -0.0109695862801, 0.000499579232151, -0.00917727530048, -0.0196881886681, 0.0203844898007, 0.025382313992, 0.0236061709034, 0.0131475429015, happy
-0.0384555932017, -0.104579436745, -0.0292018543083, -0.0125483277801, -0.00552888579642, 0.0196700485043, 0.0141085558912, -0.0281196293995, 0.0389037143551, 0.0014350829682, -0.00477585000991, -0.0103559855399, -0.000688658799049, sad
-0.0117974117256, 0.000400872185616, 0.0200165424391, 0.00693341837255, 0.0102490108008, 0.00811249078248, -0.0232068760853, -0.0128784496103, -0.0314783409355, 0.0205307963289, 0.0430592386826, -0.0424892027128, 0.0475422514153, happy
-0.0321440052343, -0.0806596959201, -0.0366963663913, -0.0275237298609, 0.00221225504567, 0.0473731055096, 0.0417197598762, -0.0750197817807, 0.0511865691508, 0.0157827993249, 0.0296299270994, 0.0186342138386, 0.0188921317534, happy
0.0111452385742, -0.0130967344019, -0.00372645225176, -0.00710872041851, 0.0268568542025, 0.0126593248215, 0.00489920690759, 0.00730930145466, -0.0069736328837, -0.00146922378506, -0.011135808533, 0.00934180363434, -0.0211016599426, happy
-0.0155710183625, 0.00169020722962, 0.0258518037123, 0.0214150245833, -0.000314029931194, -0.00272632292525, -0.0381298781285, -1.04420069989e-05, -0.0317534322719, 0.0285674740219, 0.0598469395393, 0.0176428917897, -0.00681460461892, happy
0.0170327351654, 0.00674073702432, 0.0151254375821, -0.0424346158305, -0.00306800109119, -0.0379167352637, -0.0157894908557, -0.0304753222515, -0.00759171004436, 0.00606875259507, 0.0105440035228, -0.0101819610755, 0.0368101688201, happy
-0.0161126527088, 0.0200789572495, -0.0250748018774, 0.00171245837136, 0.00925659923686, 0.0156500994548, -0.0170735849336, -0.0076327009271, -0.116554255762, -0.014266090496, -0.172379938946, 0.0835708367787, -0.00836309281027, happy
0.039616358679, -0.00424932704401, 0.00469918865791, -0.00502663229752, 0.0555084563688, 0.00816823180485, -0.00511101133706, 0.0218370134309, 0.00234665300529, 0.00382247014379, 0.00421825811866, -0.0156977640284, -0.0356584138587, sad
-0.0094709520756, 0.0326964055143, 0.00380252017863, -0.0117699915124, -0.0317811834244, 0.0338898360516, 0.0155649111005, 0.0221946407611, 0.0588533798169, -0.010339858874, -0.00780483771423, 0.081525953126, 0.0760916590634, happy
0.0120267433844, 0.00237920897547, 0.00706625442551, -0.0354431643493, 0.00158989633703, -0.0109865050074, 0.00228471430494, 0.00977984967229, -0.0109478860984, 0.00369410408682, 0.00896983974876, -0.00981955791939, -0.0172127775313, happy
-0.0269121128571, -0.0296681488974, 0.0137387199051, 0.0341640576103, -0.0155701566843, -0.0312059557917, -0.0326244142869, 0.0377754643711, -0.00823437412361, -0.00716322674403, -0.00255555172771, -0.000829760539939, -0.0189413380755, happy
0.0205887908741, 0.00303216375887, 0.0105112546029, -0.0358105553043, 0.0061838631135, -0.0198240322139, -0.00569917789327, 0.000543731433166, -0.00818842334139, 0.0299468478422, 0.00593406302094, -0.0259427906822, -0.0162611157897, happy
-0.0198941776058, -0.00176700010839, 0.0434052039958, 0.0486584605044, -0.00331603871428, -0.0393109022043, 0.0498963689788, -0.0116178010033, -0.0304183881443, 0.0121102058115, 0.021650175319, 0.0290456806772, -0.00803869554283, sad
-0.0298095685869, 0.0326108902991, -0.11023951279, -0.00559848490406, 0.0278892891549, 0.00501319746462, 0.0206008440833, -0.039154029294, -0.0467480560521, 0.0184473443977, -0.0127905862826, 0.00601045621194, -0.0160728362249, happy
0.0318712522967, -0.00377242177748, 0.00507273177801, -0.00585370782181, 0.0432076231429, 0.00834579516544, -0.00524544798014, 0.0159751888574, -0.00861927555596, 0.00834116454414, 0.0130269798849, -0.0212619596415, -0.0253552791172, happy
0.0518772889134, -0.00524781836933, -0.00337190781595, -0.0225613929639, 0.019289827891, -0.0265234189455, -0.0108355653073, -0.00970693166272, 0.0139474422004, -0.00684304974784, -0.0110581994406, 0.0115430701867, -0.00801349280252, happy
-0.0397502851996, -0.0283799500061, -0.108324039597, -0.0127657324483, 0.0161968372707, 0.00815467312583, 0.0384233082703, -0.0432493112268, 0.0201742446676, 0.0129947581749, 0.00760054690577, -0.0262159597584, -0.0147313354394, happy
0.0425984431988, 0.00316720837848, 0.0112811043421, -0.103559123594, -0.0134617714205, -0.144748811884, -0.0383062082635, -0.0871291979053, 0.0338797540942, -0.0399652313293, -0.0230224444041, 0.0441792217685, 0.0507482639475, sad
-0.00378193632911, 0.0131137732363, 0.00265815805842, -0.0443683474295, -0.0311416583193, 0.0253596290738, 0.0231584228553, 0.0313613852334, -0.0143491994344, -0.0272547196441, 0.00509906161424, 0.0100617429253, -0.0161420358603, sad
-0.0242941782056, -0.00684423963605, 0.0270202663191, 0.0524727927302, -0.0251789720871, -0.055757945959, -0.0871142370315, 0.0966881165603, -0.0299213470131, -0.0313135208118, -0.0707235742834, -0.0408984536476, 0.0484588840262, happy
0.0338645852375, 0.00247224233102, 0.00680193605301, -0.0621109352665, -0.00961738139474, -0.0575278866873, -0.00936368117988, -0.015995588716, 0.00814863826631, 0.018490354031, -0.00992799267519, -0.00431320595879, -0.00980063366672, happy
-0.022219260914, -0.00417442345452, 0.0322162899363, 0.0379193874312, -0.0159891798707, -0.0176706190817, -0.046161971952, 0.0140120743574, -0.0232599589006, 0.0201478600176, 0.0511128486249, 0.0434513844408, -0.0526167904998, sad
-0.0355130280924, -0.0103160461601, -0.109873200716, -0.0151278238225, 0.0235573956276, 0.0129990922036, 0.0361796692156, -0.0489067360388, -0.0132825458573, 0.0163689152582, -0.000968938495645, -0.0145330530223, -0.0222704918375, happy
-0.0261298615353, -0.0189059559425, 0.0137782327886, 0.0261165512229, -0.0128981468701, -0.0106124711798, -0.0420185873072, 0.0109890787926, -0.0240214439699, 0.00479465475005, -0.0141080420725, -0.00391232214415, 0.00246917617651, sad
0.0128069730676, 0.00933659546666, 0.00495706491238, -0.0709262668662, -0.0224679734795, -0.00093025784818, 0.0245545892077, 0.0488292581423, -0.0193258156774, -0.0195334862222, 0.0226945085957, -0.0177034385312, -0.0754810304017, sad
0.0679797170216, -0.0119476604607, -0.00677576278636, 0.0343262018699, 0.0456227157843, 0.0177262332223, -0.0097912021292, 0.00221351309138, 0.0119181118629, -0.0156636005618, 0.00455729670903, 0.00494299844408, 0.0146429172139, happy
0.0229987337431, 0.00467528908476, 0.0135838731382, -0.0622425150017, -0.00292199739374, -0.0435604485288, -0.00309158818369, 0.0115534420095, 0.00221956789243, 0.0695533383311, -0.00988185736156, -0.0411649921413, -0.0575474961457, happy
-0.0172728078777, 0.0057889061161, 0.0317414309031, 0.031351087752, -0.000443132863466, -0.0121344545107, 0.0056069415144, -0.011405842028, -0.0206938232974, 0.0189208132485, 0.0239522221161, 0.0219949155851, 0.0116537865484, sad
0.0340054355745, 0.00398594000676, 0.0111924419604, -0.0887240962248, -0.0100409133819, -0.114306497385, -0.0304890470686, -0.0686549627072, 0.0214918794448, -0.0382567919957, -0.0115286593696, 0.0325098336354, 0.0399094863236, happy
-0.00821980616125, 0.0186167670418, 0.0134735391308, -0.0141979393361, -0.013473193075, 0.0325669397204, -0.00121507080679, -0.000256270064066, -0.00370813430358, -0.00269657905256, 0.0128152090688, -0.00465861200128, 0.0354210874429, sad
0.0222248525669, 0.0132764644049, 0.0103723708554, -0.0143236715077, -0.0209899170213, 0.0119089853108, 0.0332405078584, 0.0379440220786, 0.0380893805159, 0.0989084986358, -0.0388741238152, 0.0218678441982, 0.0399526779163, sad
-0.0132080852436, 0.0172888099934, -0.0276433701008, -0.00290055150722, 0.0170181886946, 0.0146641398079, -0.01203882781, -0.00662949273943, -0.107521558624, -0.0104761645482, -0.134551846377, 0.0679888014499, 0.00926275322785, sad
0.0113913511956, 4.45990601928e-05, 0.0140124908141, 0.00187395824234, 0.128295433327, 0.0169510390171, -0.0161388185734, 0.0204368615114, 0.0351688624993, -0.0212019539025, -0.00760049099442, 0.00977982387001, -0.000526865311571, sad
-0.0117517612578, 0.00381109227512, 0.00737297397542, -0.00659641477007, 0.00126204851884, 0.0164438160443, -0.0100642280089, 0.000636910708996, -0.0351931603906, -0.00446589789202, 0.0112712398305, -0.0041364546927, 0.0213440864924, sad
0.0283629073922, 0.00582828467811, 0.0161853315872, 0.0276102643449, -0.00458026567142, -0.00572549075006, 0.079153822893, 0.0110083502708, 0.0227275717354, -0.00869805595767, -0.0347317726204, 0.00602509079352, 0.011344656669, happy
-0.0113592362629, 0.000412536788603, 0.0172358019115, 0.00623155357234, 0.0119270172797, 0.00682254037699, -0.0218406894667, -0.00919517199039, -0.035262338473, 0.0198234839405, 0.0251743180959, -0.0306085583768, 0.0352459543996, sad
-0.00943925922093, 0.0175424750045, 0.0332124848721, 0.00136045010378, 0.00750711077589, 0.0273517326349, -0.0229223919658, -0.0331451445138, -0.0433901184905, 0.028413599459, 0.0471170528176, -0.0577885732328, 0.0941799009477, sad
-0.0169709402833, 0.0430207775183, -0.00448922062259, 0.0113298270099, -0.0325791654571, 0.0139661175167, 0.00652987053174, 0.0104832817126, 0.0730726908907, -0.00650475359825, 0.00146062015532, 0.104736772223, 0.0237659634039, happy
0.0138575969885, 0.00383881565093, 0.006777423873, -0.0338938902627, 0.00367495368876, -0.00687762457027, -0.000480245215691, 0.00529915631349, -0.0131817629807, 0.00265549290295, 0.0142344396723, -0.0145085156118, -0.0117595631264, happy
0.0130473879861, 0.0150932204022, 0.00829427491431, -0.0249289509884, -0.0260920826973, 0.033931958069, 0.0266353266321, 0.0502499223735, 0.0248550246215, 0.100956020632, -0.0398976549313, -0.00389016184512, 0.0155183124229, happy
-0.0289708907344, 0.0219666697427, -0.0771534373088, 0.00487715430444, 0.0155144838463, -0.00177343319389, -0.00506053632941, -0.0169195198444, -0.0561127994634, 0.00905257386598, -0.0409492465974, 0.0148932105959, -0.0047276590505, happy
-0.0233540999139, -0.00539250748243, 0.0244622212939, 0.0326815482719, -0.0161286423808, -0.00904804880241, -0.0304623169539, -0.00207614065452, -0.00947944979364, 0.0055645168604, 0.00912560115526, 0.0386016381432, -0.0454953503685, happy
-0.0189558135987, 0.0165113245551, 0.0211375050649, 0.0277968863083, -0.0114737271916, 0.00247954399833, -0.0249318324748, -0.0216559069036, -0.000900288630685, 0.0157722005634, 0.0259145417092, 0.0459457451917, -0.0364954308669, happy
-0.0112056899351, 0.0513522664118, 0.0393388570501, 0.0076222319799, -0.0231685553859, 0.0624460420246, -0.0414496719338, -0.0717294661933, 0.0296696332946, -0.00303081451496, -0.00405957993311, -0.02493626437, -0.0219344418361, sad
0.0427773462624, -0.000464744090965, 0.00671278993782, 0.010914635932, 0.0630630269149, 0.0227852315442, -0.00423137047892, 0.00931866877696, 0.00970704335591, -0.0158759418546, 0.00122993400446, 0.00108640038366, 0.0129990699138, happy
-0.00689972005809, 0.01740130411, 0.012553544983, -0.0186111613845, -0.0117589437384, 0.032669425095, 0.00834493993285, 0.00456245095709, -0.0091146410892, -0.0287789801236, 0.0279820958797, 0.0127901272719, 0.0378962759929, sad
-0.0279193869524, 0.0496765461297, -0.0582895752617, 0.0285642586623, -0.00205916815738, -0.0261699063915, -0.021470805133, 0.0157253608661, -0.00947736004929, -0.0072130699491, -0.0228604212332, -0.0110993947503, 0.0242722375474, happy
0.00872438926724, 0.00599579066433, 0.0128738891725, -0.0450693551974, -0.0155528203649, -0.00237308152597, 0.00635567646674, 0.0349410065334, -0.0207598763392, -0.0030349964369, 0.0299910673702, -0.0351705811707, -0.0357783932994, happy
-0.0284891399996, -0.0566290607628, 0.0422736649331, 0.0520663095993, -0.0337118239576, -0.0603774540462, -0.0411171013431, 0.0839473444157, 0.0503355735088, -0.0240164022536, 0.00818204588046, -0.023325229572, -0.0161445495928, happy
0.00601395975233, 0.0125643272206, 0.0050588070961, -0.0482930142878, -0.0259521685641, 0.0152089474821, 0.021712204984, 0.0348025351518, -0.00331777821947, -0.0156954832126, 0.0028142967017, 0.00325013318095, -0.0316705303229, happy
-0.0348399317021, -0.0870775225264, -0.00134702382268, 0.00773869763006, -0.0116504049192, -0.00433229907903, -0.0284101021284, 0.0181634452174, -0.0183225610473, -0.00642807567683, -0.0371817382726, 0.00305684667489, -0.00156748780216, sad
-0.00650188754541, 0.0336609993152, 0.023779230531, -0.0230773472568, -0.030036557488, 0.054740753, -0.00175218619099, 0.00402298425151, 0.00634614675343, -0.0391176941595, 0.0105072473295, -0.0140901991312, -0.00152340813353, happy
-0.029313921325, -0.0412542588251, 0.00394110954859, 0.0277660841596, -0.0167610290821, -0.0274693687271, -0.0389186954363, 0.0424902812385, 0.00698326858074, -0.00954966524943, -0.0263168406706, -0.0113154807464, 0.012920705499, sad
0.14124017901, -0.0301310257868, -0.0438228710086, 0.0707466098409, -0.0451356157737, 0.0191385712601, -0.00672947635221, -0.0152807277889, -0.00868654770426, -0.0189216492597, 0.00891085838244, 0.00375865348466, 0.00961203978793, happy
-0.0193684280135, 0.0152755624544, -0.0160134221152, -0.0226617248488, -0.0288806176064, 0.027239427628, 0.0191837337285, 0.0356714118469, -0.0048681033844, -0.069621006898, 0.0157993699704, 0.023471579763, 0.0360115039883, happy
0.0299246582667, 0.0025853271824, 0.00388017639434, -0.0463180343911, -0.0128355043877, -0.0269070896749, -0.000664084050121, -1.66076717638e-05, -0.00489391463069, 0.00704206080638, 0.00365419282479, -0.00890110529501, -0.0135739427125, happy
0.0983511299201, -0.0189650823029, -0.0240140557478, 0.0372899857969, -0.00129112287563, 0.0157894898284, -0.0036608488112, 0.00242765078167, -0.00508556744316, -0.00732825794963, 0.0070064074593, -0.00641318342776, -0.0135039998049, happy
-0.00387393634461, 0.0171831620597, 0.0101985032013, -0.0507424790097, -0.0311681597351, 0.0404019006809, 0.0253860638065, 0.0551643234625, -0.0348759635374, -0.0919672791974, 0.0448117355178, -0.00422698321131, -0.00582900392702, happy
-0.0103828903389, 0.0298209528336, 0.000980208637257, -0.011672958906, -0.0246318668441, 0.0307555667018, 0.0118992102447, 0.0159412080167, 0.0426638381574, -0.0155587913289, -9.90176248861e-05, 0.0638662958625, 0.073636177624, sad
-0.0261463642893, -0.0194974353522, -0.00525354567631, 0.0221093108792, -0.00742893947594, -0.015407092831, -0.0321083991021, 0.0173058271739, -0.0135412738126, 0.000780398983392, -0.0153038318097, -0.00802443998149, 0.000124763636996, sad
-0.0358541923039, -0.0812158407284, -0.048580633961, -0.0228108126192, 0.00348205590434, 0.0395417494226, 0.0384620437178, -0.0744124713408, 0.0563601243061, 0.020590810338, 0.0279390784854, 0.00617236271166, 0.0183560868623, sad
0.0248897695885, -0.00114199289073, 0.00690332738461, -0.0240208954758, 0.0235941488697, -0.000838722721226, -0.000295405506495, 0.0201666430841, -0.00755900416738, 0.0102065718334, 0.00591333783717, -0.0208007359931, -0.0403056026561, sad
-0.022557672233, -0.000210164907363, 0.029654997555, 0.0348113682146, -0.0190388598449, -0.00944935618381, -0.0426786146718, 0.00332545072378, -0.00833216895832, 0.0107182733031, 0.0241908354732, 0.0341513491095, -0.0438402920953, happy
-0.00888037699729, 0.011025225137, 0.0265771555235, 0.00123554233375, 0.00978303544894, 0.019547916451, -0.0146117064505, -0.0213161241651, -0.0346054747627, 0.0188026259347, 0.0346050754927, -0.0353421469123, 0.0840587281955, happy
0.0221298732661, 0.00583181248022, 0.0137021889935, -0.0566738313313, -0.00862561171409, -0.0595864025216, -0.017599006389, -0.0342629538496, 0.00498536964739, 0.00972572806057, -0.0043035084517, -0.000624297422737, 0.0279354032216, sad
-0.0387516682883, -0.0670568257439, -0.0659860769716, -0.0109819009465, 0.00480675930604, 0.0118308220007, 0.0271218623212, -0.0360513024468, 0.0383559963004, 0.00983938689767, 0.00781525720012, -0.0338514582062, -0.0113900939197, sad
-0.0274048486702, -0.0411903606849, 0.0222633578517, 0.0338387204979, -0.0174860670839, -0.0309506532748, -0.0373515891793, 0.0430072918904, -0.0146864717992, -0.0105011060925, -0.00457641858976, -0.00356427214453, -0.0194386942202, happy
-0.0384715068847, 0.0441000227564, -0.0948243417807, 0.050941636318, -0.00694418185535, -0.0791465726907, -0.0109234390022, 0.0629962095484, 0.0658710506512, -0.00485196219451, 0.0372634404486, -0.0523338617515, 0.00669161387923, sad
-0.00578754230948, 0.011044513856, 0.0251613595562, 0.00445986568751, 0.0220943407121, 0.0117368307146, 0.0128722222403, -0.0153339908189, -0.0349765784105, 0.0330965196202, 0.04736040884, -0.000881311295121, 0.0858990817112, sad
0.0986082147002, -0.0190301402125, -0.0241477512566, 0.0376931991456, -0.00166673685602, 0.0163021359186, -0.00329446364643, 0.00285741661946, -0.00530702022771, -0.00642725206635, 0.0070116034546, -0.00691212571646, -0.0134494599309, sad
-0.0367899109651, -0.0650279494882, -0.0531948182847, -0.0062958343605, 0.00146533525315, 0.0086995309925, 0.0203715281552, -0.0294360032046, 0.0415119830065, 0.00830537020756, 0.00786960499445, -0.0298455105477, -0.00732429806472, happy
0.00534949154062, 0.0244462821584, 0.0158706663401, -0.044738050973, -0.035961916392, 0.0514625531646, 0.0301257498613, 0.064297333821, 0.00441391856432, 0.00936783548658, 4.36414662448e-05, -0.0220785433099, -0.0492974928148, happy
-0.015545092062, 0.0689891299623, 0.0346638283623, 0.0162698058024, -0.0379446005533, 0.078456449403, -0.068164715123, -0.105051754386, 0.0888511781133, -0.0402132402579, -0.10499291681, -0.116529740226, -0.0542383383639, happy
-0.0235552152576, -0.0141400582811, -0.0272787229877, 0.00572698425077, 0.00940341051621, -0.000131051474505, -0.0195731183511, -0.0012618918492, -0.0596841552628, -0.000231375556796, -0.0185901547166, -0.00639415907248, -0.0214929434406, sad
-0.024948745395, -0.0187481040448, -0.00786497969105, 0.0207467188154, -0.00409319340128, -0.0164431125841, -0.0292238200375, 0.0191797936902, -0.0220949963145, -0.00108012664647, -0.00730445304345, -0.00731959423723, -0.0158309997337, happy
