@RELATION emotion

@ATTRIBUTE Dimension_0 CONTINUOUS
@ATTRIBUTE Dimension_1 CONTINUOUS
@ATTRIBUTE Dimension_2 CONTINUOUS
@ATTRIBUTE Dimension_3 CONTINUOUS
@ATTRIBUTE Dimension_4 CONTINUOUS
@ATTRIBUTE Dimension_5 CONTINUOUS
@ATTRIBUTE Dimension_6 CONTINUOUS
@ATTRIBUTE Dimension_7 CONTINUOUS
@ATTRIBUTE Dimension_8 CONTINUOUS
@ATTRIBUTE Dimension_9 CONTINUOUS
@ATTRIBUTE Emotion {happy, sad, angry, surprised, scared, disgusted, neutral}

@DATA
-0.0683610232965, 0.00434329154628, -0.0581098096558, -0.00912449344324, -0.120503574123, 0.0555834627992, 0.0986935525743, 0.133129578258, 0.0478277729204, -0.101610577519, happy
0.0959096204395, 0.0932597157276, 0.110742196741, -0.0823049028742, 0.0546848457669, 0.0527513137676, -0.0715723685898, -0.0946255957834, 0.0189852348112, -0.1328345039, sad
0.124013861966, 0.0820327527095, 0.0953242774654, -0.105870985232, 0.0138031190799, -0.00260887724731, 0.0718817576189, -0.0946264747675, -0.022229496102, -0.0516487660483, happy
-0.101899496398, -0.118585311168, -0.0486322332808, -0.041906799816, 0.106704758293, 0.16341352364, 0.0387999911116, -0.0785508422801, -0.0475184122496, 0.0332073876936, happy
-0.0732448035626, 0.0324528938836, 0.0609279611788, 0.0341835166135, 0.0531683420167, -0.194057648002, -0.101441490062, -0.100656550691, -0.0267812281439, 0.0666297304399, angry
0.00800334513424, -0.168149402973, -0.0080671549727, -0.0157779114297, 0.198661834867, 0.146305408883, 0.029772938255, -0.08475463797, -0.0924944851428, -0.00568566715333, sad
0.0572988656395, -0.225111614193, -0.0060673385464, -0.0722295074786, -0.00758099805359, -0.0539842036256, 0.0677874771847, -0.0685914069969, -0.00790531001342, -0.0498229900601, sad
-0.0867770457422, 0.0238447489213, -0.0231673034872, -0.0285018601607, -0.0167503723076, -0.0104089809139, 0.130773302771, 0.0739574203723, 0.0364080026779, -0.112781910579, neutral
0.102066844177, 0.0112658989279, -0.0598228628801, 0.00340803286286, -0.0107505660449, 0.00892852141314, 0.013503333412, 0.0235489861796, 0.1085773535, 0.0480536900317, happy
-0.0702817106437, 0.0831775290408, 0.0411369821937, -0.0152717382906, 0.00782361345452, 0.0592664188251, 0.0365072913163, -0.0382705527145, -0.0741217416204, 0.00857352852506, happy
-0.0763423923829, 0.0495961768619, -0.00506661924776, 0.00724072249278, -0.0403579974021, 0.0530203066442, 0.107777324829, -0.086339053212, 0.138619669699, 0.0846096246416, happy
0.0569801157725, 0.046670407353, 0.0868563907035, 0.184389904856, -0.0584805388693, 0.0404648619665, -0.162295337618, -0.146543143849, -0.0142474482915, -0.0945316288106, angry
-0.0744845383153, 0.00873068789144, -0.0435931582135, -0.0218394047525, -0.0751453051978, 0.0130155730318, 0.0989123087795, 0.185745908544, 0.0371962531612, -0.139467325493, sad
0.0957387791368, 0.0279925417041, -0.0829711521306, 0.00660095017696, -0.0735773457272, -0.00119270100254, -0.106747860835, -0.0568298385079, -0.022941564193, -0.0177997046523, happy
0.0672893490393, 0.0188611260267, 0.0924988789073, -0.00052809954219, -0.0135361059931, 0.0738205679464, 0.0154790028514, 0.0348483031732, -0.071154436033, -0.00665810467627, happy
0.0880004349197, 0.0219232238122, 0.0798797539855, -0.0121526256594, -0.045248791074, -0.009477935753, 0.0230547384582, 0.111280955181, -0.0381515249042, 0.146918931596, neutral
0.0467464977963, -0.0459910196083, 0.0146052846916, 0.00297460218112, 0.0526393805059, -0.16190734352, 0.152343114691, 0.00295426653418, -0.0433266610568, 0.102683405052, happy
0.0588261985017, 0.0306122581106, -0.0651162474452, 0.102500554352, 0.0958821269939, 0.0377289051483, -0.0746404464625, -0.100809535637, 0.0603897911547, -0.132716763518, happy
-0.116062716702, 0.0130807692227, 0.0735932368134, 0.29920060754, 0.150416605569, -0.00210155704775, 0.059253882621, -0.0105880539959, -0.086043273883, 0.072563822054, angry
0.0954159946429, 0.0257231189133, -0.0435367016767, -0.00452012029655, 0.0130334749807, 0.0233290868887, -0.0114043973484, 0.0389104886183, 0.0893874460736, -0.009336641742, neutral
0.0102619286157, -0.166768110174, 0.0057189875589, 0.00106939905046, 0.140528671639, 0.167439939459, -0.0192695778239, -0.0988707914536, -0.083139210444, -0.0108853918191, angry
0.0372805257255, -0.220167474665, 0.00276098690671, -0.0543305577766, -0.056603134655, -0.118003709679, 0.0250682974562, -0.0125515707636, 0.0548985818811, -0.0498736110804, neutral
-0.0564528201222, -0.175801299568, -0.0214790668863, 0.0967383945313, -0.152246456649, -0.156406476008, 0.0115147174027, -0.0350544674227, 0.0625074095126, -0.104669227633, angry
-0.064645522831, -0.0437048853292, -0.0945389454419, -0.0347278861397, 0.0758221527075, -0.170305061395, 0.0982265140406, 0.084194949135, -0.108837002024, -0.0248073428989, sad
0.0536657500888, -0.0458054756444, -0.00946229877486, -0.0437882600344, 0.0731405768594, -0.172556921686, 0.159282843606, 0.0493661290331, 0.010406801805, 0.0495533785007, sad
0.0677796876892, -0.151186727373, 0.0727518309262, -0.0406144799963, 0.0795798597972, 0.0540015475505, -0.124441357581, -0.0567401848323, 0.142227338179, 0.0450811669306, sad
-0.0812866767753, -0.0182406855878, 0.0200563827067, 0.0124257731673, -0.0242955397484, -0.0380086619536, -0.12375920207, 0.142669760959, -0.0662130788121, 0.135076110582, sad
-0.0820607011066, 0.0957925895663, 0.0147934069953, -0.105556358217, 0.0239040102707, -0.0710553918873, 0.0219145830845, -0.0899483911051, 0.0414846437994, -0.0147858251286, happy
0.00426489281878, -0.0150615620256, 0.106166728641, 0.134898843283, 0.147429439482, 0.00201234366588, -0.00668691924464, 0.112235163602, 0.139831560688, -0.0327843852852, neutral
0.0880736895851, 0.0511058769926, -0.158447196034, 0.10242220424, -0.0715508912066, -0.0823721429407, -0.103482307317, -0.0146544650156, 0.0223499177299, -0.0403483607398, angry
-0.0981216434267, -0.0973465601658, -0.0167842489712, -0.0340203091613, -0.00897035088967, 0.0550010344287, -0.0972718568466, -0.0129986376081, 0.019761024384, -0.00174101702723, angry
0.113777217033, 0.115190091418, -0.227644386486, 0.0263229948295, 0.0946492297588, 0.0136853941062, 0.0433413687972, 0.032735363802, -0.0770474035638, -0.0191324746807, happy
-0.0569631002297, 0.0311673756992, -0.0965753895345, -0.030715443419, -0.019585660897, 0.000634905381587, -0.00112297509701, -0.0246972309636, 0.0288476610177, 0.0496502616099, happy
-0.0700776044774, -0.0229855622121, -0.0320286440099, 0.0365545132834, -0.0656619113125, 0.00489231460526, 0.041590179434, 0.139442558198, 0.00807024778206, -0.170150808097, angry
-0.065584533594, -0.0231572314877, -0.104316589944, -0.0469744289596, 0.085632177476, -0.172953268321, 0.109031403321, -0.0100079546577, -0.0540113918622, 0.075681449835, happy
-0.0826358551662, 0.0604646827491, 0.021767517988, -0.0796372937683, -0.0417283595204, 0.00344602614079, 0.0813697052886, -0.0741177828952, 0.0159079539851, 0.0288810262745, angry
0.0576500411652, 0.0148976534513, 0.0416883254299, 0.0918260903788, -0.0646928894192, 0.0612504959964, 0.017619384442, -0.0451150815108, 0.0568039138208, -0.0174811703104, angry
-0.0765067216602, 0.0380827772849, -0.0240501139334, -0.142226559786, 0.0944274996242, 0.0103858096112, -0.0573983000453, 0.117370756802, 0.0818148905206, 0.0286169624839, happy
0.0571367328392, 0.0532547341055, 0.0647859689539, -0.000315674032325, 0.101262368132, 0.110064383098, 0.00706667506839, 0.0157252575975, -0.112216708077, -0.118727642956, sad
-0.0712351398928, 0.0993808255223, 0.0617443850235, -0.0986597284768, -0.0435971782901, -0.00165597737935, -0.198282626534, 0.0334932895833, -0.0856785380988, -0.171669340377, happy
-0.0822271850024, 0.0406805515048, 0.0101750837047, -0.0245806310644, -0.0247809718593, -0.069457752809, 0.0247236454498, 0.0214133766815, 0.0268607689251, 0.0568307273845, sad
-0.103593763711, 0.0133770032274, 0.0280285798553, -0.00236935770998, 0.00556448574411, 0.00986814090138, -0.0635797587612, -0.0671912630319, -0.0129108604608, 0.114380107247, neutral
-0.0680422784588, 0.00200476894026, -0.0200232168255, 0.0611323662294, -0.105838962399, 0.0827487439513, 0.0675637231449, 0.0336362703322, -0.0201729687404, -0.087435180162, neutral
0.05877216981, 0.0214810701416, -0.160426616919, 0.0551395368155, -0.000495875132864, 0.0599151745986, -0.0769128450882, -0.0871335773597, -0.0544303323842, 0.00738681513463, happy
-0.0742722049293, 0.0247603627163, -0.0199638108212, 0.026563902187, -0.0220524126014, 0.0563884618678, 0.0980850814546, 0.0155412681861, 0.0134119925405, -0.113162993408, happy
0.0765427562763, -0.0154084334519, 0.0303725953704, 0.0494508901509, -0.0700949320658, 0.0131108016189, 0.087840521004, 0.0116939425384, -0.0251941543487, -0.111572180416, neutral
-0.0481341607181, 0.0154127839594, -0.0328677373105, -0.0841384396757, -0.0633160395552, 0.12548052755, -0.0389720047478, 0.168090978183, 0.0372654014541, 0.043932654445, happy
-0.0640183340261, -0.1132656669, -0.0477594971136, 0.0103998094923, 0.131451071371, -0.111871619096, -0.0432186505838, -0.0329181691018, -0.0896087649387, -0.0237103894582, happy
-0.0523128966565, -0.174659101956, -0.0447643222266, 0.072023578558, -0.171868612581, -0.142130706261, 0.0117504286514, -0.0327204648929, 0.0506227562881, -0.0997039397166, happy
0.024644893166, -0.146410009211, 0.0451892087244, -0.0237367060423, 0.072462621416, 0.0952395621321, 0.00293604784842, -0.00869834543786, -0.0335079550821, 0.0504854104163, happy
-0.080383935067, 0.0704788797014, 0.0182087673287, -0.0793022915428, 0.0524085299748, 0.058204140303, -0.100340870763, 0.181351912818, 0.0836743915606, -0.0151143843781, sad
0.078968702503, 0.00409496628354, 0.0932371395532, 0.028730790879, -0.101888493311, -0.0335674095485, 0.103395695689, -0.0243679748734, -0.0698313059667, -0.0144016548545, angry
0.0763941852742, 0.00914272408826, -0.18119642929, 0.0097241172344, -0.0236778671723, 0.00604006104485, -0.0802181960962, -0.0558140453144, -0.115305818327, -0.00697348580729, sad
0.0684776045571, -0.0357100582633, 0.0469234641955, 0.0592349537266, -0.0589292826196, 0.00877449664868, 0.0981911712569, 0.00444586663115, -0.00793868042304, -0.116473095712, sad
0.0644658307578, 0.0523754390155, -0.151007952804, -0.020244661326, 0.0330762678582, -0.0513289024104, -0.0828941985406, -0.0113236568944, 0.106135422854, -0.0614718218598, happy
0.0822614251442, -0.142907881127, 0.0597314643453, -0.0898640392599, 0.0763362195514, 0.0575355824019, -0.0793174173278, -0.0676791694669, 0.0981704166967, 0.0467719343735, happy
0.0967476837509, 0.137307105376, -0.188175382844, 0.0341160347621, 0.177030934017, 0.0385409516305, 0.0130627975144, 0.0876471493872, -0.023477266179, 0.0257624950134, sad
0.117168629311, 0.0257567264715, -0.077592595155, -0.0111973292027, 0.0207755110322, 0.0274665308873, -0.0179693049301, 0.0612908489869, 0.109208153605, -0.0010755177529, sad
-0.0793634395057, 0.0653327895111, 0.0117682173708, -0.0178498983094, -0.0173104296783, -0.0151095436532, 0.071187215657, -0.0338574537586, 0.0903838046072, 0.10556592935, happy
0.0803544083567, 0.0325207747086, -0.0704046517106, 0.0495163651521, -0.0623144111587, 0.00849114899801, -0.154774090521, -0.0500017492466, 0.0211332944374, -0.0108804424607, happy
-0.0955620242027, 0.0436954695936, 0.00266069198187, -0.0159570731072, -0.0232732307793, 0.120017525881, -0.0467649435192, 0.025810738626, -0.0682003597558, -0.060802065284, happy
0.0700638408198, 0.0502332764167, 0.0995400798882, -0.0106110444448, 0.0637275027775, -0.10290699205, -0.00852991288358, 0.0276550127876, 0.0274353492679, 0.113726230819, sad
0.0887013205755, -0.0538252754301, 0.0508165174078, 0.029632705655, -0.0880346223507, 0.0851630283143, -0.120978582796, 0.0849302557805, -0.122816586895, 0.185440779791, angry
0.0801652182401, -0.0197800904055, 0.0983524930594, 0.0181986167636, -0.130494618278, 0.0102613670587, 0.0760558989662, 0.0183508027307, -0.14869248774, 0.0500746407126, happy
0.000883803423553, 0.0322540037925, 0.0911175413357, 0.170353798192, 0.226111136537, -0.0413961821865, -0.0423897350981, 0.0623973222032, 0.128624143225, -0.0495367532237, sad
-0.0601819166368, -0.160267189142, -0.04976747013, 0.0734283046686, -0.158573213398, -0.127454276102, 3.99883242217e-05, 0.0049169995585, 0.0607696102565, -0.0857263309018, neutral
-0.0729764978874, 0.0708066623905, 0.0287803423954, -0.103255942026, -0.0401407344904, 0.0282803643276, 0.116704536417, -0.0778934240062, 0.0247023343298, 0.0829840962601, happy
0.0670327505613, 0.0284241902901, -0.152433379949, 0.0399230062033, -0.0159815942565, 0.0613160230995, -0.10963994116, -0.0417778956469, -0.0360627059299, 0.00518368873085, happy
0.0713359308283, -0.024819248449, 0.049506835723, 0.0504945771516, -0.0487715745172, 0.0149127598804, 0.0987217025352, 0.012217703042, 0.00538804061064, -0.115101300003, happy
-0.114238606248, -0.0233038888997, 0.0588113608459, 0.271607880567, 0.152928526076, -0.000962981352837, 0.0843970333705, 0.0611726009508, -0.0903192113657, 0.0283117330064, neutral
0.0900259887861, -0.0117128738443, 0.0715177529032, 0.0297390765947, -0.113073711468, 0.054258589327, -0.0627759776357, 0.12481571438, -0.0761934247892, 0.188518311324, happy
-0.0584842827098, -0.0227144431707, -0.0886123538743, -0.0356675295792, 0.0460220415799, -0.176927660286, 0.0605357113797, 0.0950066081559, -0.135300009081, -0.0671215330754, neutral
0.0404696302308, -0.233633146208, -0.015286992731, 0.00718613266134, -0.0931228338348, -0.106240009743, -0.00424400678074, -0.00157618704547, 0.100339611992, -0.035439605274, happy
0.0842803856814, 0.0420840567186, -0.0881335228499, 0.0493005367595, 0.00735494786692, -0.00622386814146, -0.0660120570914, 0.03008123376, 0.161847066643, -0.017060875571, angry
-0.107113757686, -0.101569564119, -0.00645035627394, -0.0775015775383, 0.0324534649904, 0.0317446396963, -0.0899156906937, -0.0266995695985, 0.151108137049, 0.0555510835166, sad
0.0549438607608, -0.0151155751581, 0.0495174550502, 0.09354833665, -0.0939238764679, 0.0808480429776, 0.0239643587151, -0.000599935769508, 0.0158594011085, -0.0115239174038, neutral
-0.0466870021437, 0.0159768527532, -0.042690568409, -0.0433574727323, -0.153524171128, 0.0888224122764, -0.0314065283522, 0.0506251649116, -0.0205790632406, 0.266993711925, angry
-0.0652800067736, -0.0906045884503, 0.00427396330483, 0.0439441449251, 0.068359735834, -0.0890605212657, -0.110425590292, -0.0481205275608, -0.056239258595, -0.085303675292, angry
-0.0759458662, 0.103059404806, 0.0663974148418, -0.0737176052535, -0.010635126516, -0.0596062927711, -0.196327991556, -0.0085967628127, -0.081806016899, -0.146334546945, neutral
-0.0463931536226, -0.01810475443, -0.0701166596449, -0.0162233037037, 0.0456932074147, -0.0631017080916, 0.0118294518747, -0.132577700344, -0.168614449924, 0.0319968085682, neutral
0.0965566312973, -0.0123231089041, 0.027439719803, -0.0492113918172, -0.0404032695086, 0.0178335678215, -0.0406630176632, 0.0747209364871, 0.0685975637146, -0.0233934969272, sad
-0.0775693287131, 0.0440373913523, 0.0552476541698, 0.0903530001778, -0.0316966844354, -0.134858240656, -0.115326551343, -0.0645450082011, -0.0750257548944, 0.001952387172, neutral
-0.0919135920559, -0.0914822492712, -0.00406694660567, -0.0835157443994, 0.0272696796774, -0.00904671485476, -0.0948178064136, 0.0207194008627, 0.129804350412, -0.00360646406301, neutral
0.08587758666, 0.0297982808889, -0.134773851503, 0.0757457619917, -0.133541032317, 0.00248228169075, -0.132714592908, -0.0523600159075, -0.0217168231215, 0.050033037665, neutral
0.073042491567, 0.0209422101676, 0.0953560075887, 0.0288125811958, -0.0902663577458, 0.0477797228021, -0.026766086327, 0.0338107112972, -0.0512781446184, -0.0126677535996, neutral
-0.0768292254218, 0.0966269330852, 0.0699495250157, -0.0825039965231, -0.00455206641299, -0.0178820754321, -0.19610917756, 0.00487713441376, -0.0880185333595, -0.147492400686, sad
-0.0730745384215, 0.0396430826992, 0.0597159541171, 0.0360292463061, 0.0205864852115, -0.170495344996, -0.119100689525, -0.0692698369534, -0.0281980801802, 0.0542712812095, sad
0.0469471242174, -0.0214875269086, 0.0435200670417, 0.121305938605, -0.116546715176, 0.0464115798612, 0.00253483093243, -0.0210716800248, 0.0239057886605, 0.0194433254429, sad
