@RELATION emotion

@ATTRIBUTE Dimension_0 CONTINUOUS
@ATTRIBUTE Dimension_1 CONTINUOUS
@ATTRIBUTE Dimension_2 CONTINUOUS
@ATTRIBUTE Dimension_3 CONTINUOUS
@ATTRIBUTE Dimension_4 CONTINUOUS
@ATTRIBUTE Dimension_5 CONTINUOUS
@ATTRIBUTE Dimension_6 CONTINUOUS
@ATTRIBUTE Dimension_7 CONTINUOUS
@ATTRIBUTE Dimension_8 CONTINUOUS
@ATTRIBUTE Dimension_9 CONTINUOUS
@ATTRIBUTE Dimension_10 CONTINUOUS
@ATTRIBUTE Dimension_11 CONTINUOUS
@ATTRIBUTE Dimension_12 CONTINUOUS
@ATTRIBUTE Dimension_13 CONTINUOUS
@ATTRIBUTE Dimension_14 CONTINUOUS
@ATTRIBUTE Dimension_15 CONTINUOUS
@ATTRIBUTE Dimension_16 CONTINUOUS
@ATTRIBUTE Dimension_17 CONTINUOUS
@ATTRIBUTE Dimension_18 CONTINUOUS
@ATTRIBUTE Dimension_19 CONTINUOUS
@ATTRIBUTE Dimension_20 CONTINUOUS
@ATTRIBUTE Dimension_21 CONTINUOUS
@ATTRIBUTE Dimension_22 CONTINUOUS
@ATTRIBUTE Dimension_23 CONTINUOUS
@ATTRIBUTE Dimension_24 CONTINUOUS
@ATTRIBUTE Dimension_25 CONTINUOUS
@ATTRIBUTE Dimension_26 CONTINUOUS
@ATTRIBUTE Dimension_27 CONTINUOUS
@ATTRIBUTE Dimension_28 CONTINUOUS
@ATTRIBUTE Dimension_29 CONTINUOUS
@ATTRIBUTE Dimension_30 CONTINUOUS
@ATTRIBUTE Dimension_31 CONTINUOUS
@ATTRIBUTE Dimension_32 CONTINUOUS
@ATTRIBUTE Dimension_33 CONTINUOUS
@ATTRIBUTE Dimension_34 CONTINUOUS
@ATTRIBUTE Dimension_35 CONTINUOUS
@ATTRIBUTE Dimension_36 CONTINUOUS
@ATTRIBUTE Dimension_37 CONTINUOUS
@ATTRIBUTE Dimension_38 CONTINUOUS
@ATTRIBUTE Dimension_39 CONTINUOUS
@ATTRIBUTE Dimension_40 CONTINUOUS
@ATTRIBUTE Dimension_41 CONTINUOUS
@ATTRIBUTE Dimension_42 CONTINUOUS
@ATTRIBUTE Dimension_43 CONTINUOUS
@ATTRIBUTE Dimension_44 CONTINUOUS
@ATTRIBUTE Dimension_45 CONTINUOUS
@ATTRIBUTE Dimension_46 CONTINUOUS
@ATTRIBUTE Dimension_47 CONTINUOUS
@ATTRIBUTE Dimension_48 CONTINUOUS
@ATTRIBUTE Dimension_49 CONTINUOUS
@ATTRIBUTE Emotion {happy, sad, angry, surprised, scared, disgusted, neutral}

@DATA
0.0797419919056, 0.0521349764826, -0.0218413373874, 0.0419069647151, -0.0257248637606, 0.0190501420406, -0.0449526015403, 0.0185477137712, 0.0142596908082, -0.0490486897741, 0.0570763618737, 0.0130593415672, 0.0455260746261, -0.0525724031686, -0.078288253065, -0.107134552696, 0.0526294588103, -0.0142617788743, -0.0110153709261, 0.0165136398629, -0.161361080184, 0.0730961804095, -0.152111499872, 0.0568782294185, 0.142286762232, -0.0196525885326, -0.209483474003, -0.116748066465, 0.0371500042454, -1.34189664022e-05, -0.0822969471031, -0.0694426272416, -0.0489915431829, -0.0232245692673, -0.0659670283968, -0.0965235182743, 0.0904037366913, -0.0103543438303, 0.0853727057437, -0.0544363729901, -0.00121082239259, 0.0505596733505, -0.00161130560221, 0.138040040216, 0.113114422997, 0.146183052893, -0.133348755004, 0.0910016659341, 0.0743950348892, 0.0981635533554, neutral
-0.149917407884, -0.0290678217926, 0.0380668044132, -0.062782018165, -0.066109981926, -0.0450724662329, -0.000549485667578, -0.0711907407954, 0.0170605251141, 0.133994388254, 0.0474775803992, 0.0281594993153, 0.0592749971816, -0.0597066323276, -0.0217387436177, -0.00201351581156, -0.0399133507205, -0.0971001034702, -0.18083895331, -0.0233070552829, -0.0180720037385, -0.0810150681035, -0.055924924294, -0.00202378707738, 0.0379673461717, -0.0275372102534, 0.0835026179028, -0.0939707114829, -0.0367494032236, -0.176751799543, -0.194271161446, 0.0585933434435, -0.00553816508759, -0.00943658365186, -0.0693515693836, 0.0343748385104, 0.123941852734, -0.0842393237387, 0.000162429213929, 0.00797186820406, 0.0667746205714, -0.104432538339, -0.0629903975274, -0.00874459187458, -0.016369688069, -0.047853099233, -0.0287384515878, 0.0980223702759, -0.00609742794874, -0.0393676302585, neutral
0.0406584935662, -0.0221438666298, 0.0106467355717, 0.00332774846726, 0.0677505841247, -0.051724601124, -0.0921148716453, 0.0374685247681, 0.0933585605726, 0.0773713122201, -0.0760366835756, -0.0786781899234, -0.0166428470816, -0.117646697606, 0.0738251972789, 0.189970666653, -0.0274892625475, 0.048134214565, 0.127584335318, 0.00644911169513, -0.0553061969862, 0.0117847631585, -0.0628276536471, 0.046576339976, 0.203344205737, -0.160394285333, -0.105353866455, 0.0943727472841, -0.079941074744, -0.103836482192, 0.0873633370197, -0.0610161087994, -0.0257180338333, 0.0926071694097, -0.0733110221124, -0.033480392571, -0.0579583188117, -0.0424502238406, 0.0441105304538, 0.00639531009187, -0.0451134920529, -0.0855055604863, -0.0875551365881, -0.0643570578649, 0.0854378217421, 0.146135545464, -0.0858034615846, -0.150145270125, -0.0526435835276, -0.00316662724258, angry
0.0948738324417, -0.00680113254428, 0.00408547143747, 0.0773825352998, -0.00292024814087, 0.102662355042, 0.079239775488, 0.0545117010634, 0.0115494943935, -0.0128669281953, 0.0620142469176, 0.0356670646591, 0.00887459538621, -0.0517648572502, -0.196588843396, -0.052817927704, 0.0472290340392, -0.00360032040008, -0.106290220116, 0.121382628038, -0.0334903166025, -0.0204904352708, -0.0229879461789, -0.0290962148558, 0.0152224568239, -0.00124526472491, -0.018378020803, 0.10796911507, 0.0844037926012, 0.0625327141562, 0.00151041541144, -0.0557809111995, 0.000780773812091, 0.0355438122198, -0.0402555613612, 0.0557226572846, 0.0511627580942, -0.0213505673774, 0.162970382293, -0.138816549112, 0.0326098623955, -0.056534021853, -0.00859679123395, -0.0255335240255, 0.0382461121558, -0.00760720481718, -0.000736404109733, -0.132810142504, -0.110061755712, 0.105014737367, neutral
-0.0573181398192, 0.0925117596437, 0.0460628383904, 0.0385090906686, 0.0519914085783, 0.0884125798661, 0.0824418120869, -0.0424553972608, -0.00875604566205, -0.0528354641534, -0.10314800544, -0.0148288394515, -0.0671872687691, 0.0444735505239, 0.0821294856019, 0.00779829174557, -0.0602100978332, 0.00524096844768, 0.0135298746448, -0.0575612180053, -0.105100945968, 0.0615456687482, -0.0315570016449, -0.0691588219015, -0.0412527642801, -0.119558503487, 0.0624918109213, -0.0677249499711, 0.0830597400702, -0.0987802644695, -0.0524406644883, -0.0910329220894, 0.0338672808725, -0.0475296684456, 0.0411313724226, -0.0617794658941, 0.0957953509985, 0.0419258074573, 0.149779542497, -0.0313810886191, 0.0783302977748, -0.0242236924696, 0.137602991671, -0.047001215812, -0.107703553171, -0.0478331016065, 0.0922641200668, -0.0358526042317, -0.0477970030221, -0.0309779493264, sad
0.0996838120404, 0.00177829397274, -0.055555089014, 0.115454139066, 0.0604413956452, -0.112013218215, 0.0422723856681, 0.0329490613079, 0.113787295265, 0.0706511143466, 0.0021298465826, -0.0238661436023, 0.000148785874007, 0.0837570826782, 0.0497992554671, 0.160813407887, -0.0242715465404, -0.125300585801, -0.107014299348, 0.100838898759, 0.0676866212952, 0.113201673159, -0.0261996073637, -0.0940443088203, -0.032187751682, 0.115870513803, -0.0596720971362, 0.0199990479219, 0.028052039797, -0.108290512256, 0.0405937173562, -0.0215892703647, 0.0355746737182, 0.054050616005, -0.0207416117173, -0.0111071382248, -0.0488395652293, 0.169918120418, -0.0135432353022, -0.0279187504703, 0.0432296398924, -0.172701711173, 0.037704772174, -0.00024235378677, 0.142164884421, 0.107971417664, 0.0326288605348, 0.117496977375, 0.0216683990991, 0.0409820843683, sad
-0.136824925402, -0.17261090625, -0.118351772637, -0.0459618943879, 0.0676820996083, -0.0598390952673, -0.0395656581978, 0.0364001714304, -0.0309161505377, 0.0773375273814, 0.0920129759877, 0.11645071866, -0.0839821031325, 0.018157886855, 0.0815475972263, -0.0806273184253, 0.0415576453578, 0.0665169745196, -0.0817217105821, -0.023133993232, 0.0171731668223, -0.00890217310644, -0.0528213693424, 0.0834030370077, 0.0891590770086, -0.0330769105541, -0.0894205905051, -0.0863141608192, -0.0246163618809, -0.0165055233541, -0.171819695379, -0.0563768587591, 0.119005566288, 0.0736701953164, -0.0234090792525, 0.0148088417232, 0.032865776963, 0.00296723159629, 0.102298700779, -0.0751365520776, 0.0271720734605, -0.040091133412, -0.180001641664, 0.0176555128345, -0.0702341002909, -0.0422056636322, -0.00600855332586, 0.00225118050599, 0.0601313295422, 0.018656754665, angry
0.0985141510769, -0.0158340520004, 0.010118556538, 0.0665859011581, -0.0692366603619, -0.0173465195486, 0.0171040015293, 0.129710834153, 0.073463064656, -0.0660085705926, 0.0746602917706, -0.135417798858, -0.0533856018079, -0.0228480082293, 0.0764062929033, -0.0449880357156, -0.108458876674, -0.0792793000012, -0.0699636528068, 0.167164855402, -0.0404392216393, 0.110854976156, -0.0705104108155, -0.0803981048344, 0.113679668945, -0.0359375583991, -0.00923160879397, -0.0838249873085, -0.0480423263684, -0.14122411736, 0.105851616454, -0.0389272552016, 0.00928145380544, -0.0615527940795, 0.0893627506687, 0.0179493304077, -0.0406358528915, 0.0144932425826, 0.134403194749, -0.0329529245294, 0.038971137458, 0.079684852837, 0.00660087034791, -0.053154047737, 0.0355117483344, -0.115776136079, 0.012563725518, 0.0104960573273, 0.157568990072, -0.0803100770033, angry
-0.10201849795, 0.0114825825613, 0.058605403275, -0.0513554207821, 0.011253607334, 0.0696490895279, -0.0887518360934, -0.00342537680285, -0.0137699930671, -0.101144525518, 0.0396125482974, 0.0785614713145, -0.0337835130639, 0.0640620498804, 0.0365150623017, 0.0594813008454, 0.0550507829933, -0.0447034694818, 0.0423164490089, 0.119874696071, -0.0597841544758, 0.085594661643, 0.0571727851882, -0.156920132505, -0.0534515489106, 0.12881881253, 0.122251094945, 0.0234617796589, -0.0684929675412, 0.0271552931548, -0.0620615070295, -0.146858503121, 0.0269847189167, -0.0163896147129, -0.00192669136625, -0.0288972125139, 0.103150581486, -0.00167247164074, -0.0859763465085, -0.0276628936799, -0.218397321424, -0.125539037333, 0.0344581307214, 0.0697978068265, 0.0229538108797, 0.100926911236, 0.00491539594627, -0.0190398444236, -0.126526426988, 0.0206385456829, angry
-0.0797528434986, 0.0282580784319, -0.136615470637, 0.0636054724327, 0.0299120637208, 0.0416547731778, -0.0824843139671, 0.0416898587467, -0.0371194320936, -0.0738980353705, -0.0384091647643, -0.0166119379104, 0.0294120845796, 0.0475616526628, 0.0116000039723, -0.139960401307, -0.0926286355985, 0.0924704863149, 0.0198494873567, 0.14318467568, 0.0123996177147, -0.0314545144148, -0.150308809123, 0.0566811815245, 0.0121668630031, 0.180881964416, -0.00522429379378, -0.0374489791613, -0.117130755865, 0.0195034221806, 0.0024460976412, 0.159338750551, 0.0281653650624, 0.0741271499844, 0.00825817992522, 0.0038876211734, 0.0499929752535, 0.089715961843, 0.0436533300734, 0.00575982086679, 0.0836768848998, -0.00800034889612, 0.075962040187, 0.0189535419109, -0.00161857200809, 0.00980349258072, 0.0561343681912, 0.0217838406688, -0.0184970189526, -0.00059200460321, neutral
