@RELATION emotion

@ATTRIBUTE Dimension_0 CONTINUOUS
@ATTRIBUTE Dimension_1 CONTINUOUS
@ATTRIBUTE Dimension_2 CONTINUOUS
@ATTRIBUTE Dimension_3 CONTINUOUS
@ATTRIBUTE Dimension_4 CONTINUOUS
@ATTRIBUTE Dimension_5 CONTINUOUS
@ATTRIBUTE Dimension_6 CONTINUOUS
@ATTRIBUTE Dimension_7 CONTINUOUS
@ATTRIBUTE Dimension_8 CONTINUOUS
@ATTRIBUTE Dimension_9 CONTINUOUS
@ATTRIBUTE Dimension_10 CONTINUOUS
@ATTRIBUTE Dimension_11 CONTINUOUS
@ATTRIBUTE Dimension_12 CONTINUOUS
@ATTRIBUTE Dimension_13 CONTINUOUS
@ATTRIBUTE Dimension_14 CONTINUOUS
@ATTRIBUTE Emotion {happy, sad, angry, surprised, scared, disgusted, neutral}

@DATA
0.0742984016616, 0.0181189784504, 0.126772094215, -0.0184973239591, 0.0830586306175, -0.0444112756515, 0.0468751308054, -0.00494464638737, 0.0247561999163, 0.0740561244573, -0.00892741851824, -0.107346480075, 0.161121617183, 0.0141158325079, -0.0149206268211, angry
-0.0529605539555, -0.0984006556622, -0.0644439600164, -0.0749076059315, -0.0836715482426, 0.124701729221, 0.00191298870952, 0.131899520295, 0.0356089463344, -0.0530505943062, 0.0285260755542, 0.103346456271, 0.108200452948, -0.00967805567923, -0.0523667142323, happy
-0.0791088289115, -0.0467687726688, -0.0329191975646, -0.0441846382346, 0.0921226970216, 0.118109386552, -0.0508743764846, -0.04159843624, -0.0181044503597, 0.0568195685572, 0.00201792026113, 0.041566275855, 0.0733870065726, 0.100025659842, 0.0699455878593, happy
0.0159505080233, -0.0946330661322, 0.0781772758827, -0.0629076525459, 0.0016035415052, 0.0195296814231, -0.0598888715869, 0.111421968271, 0.0286730335969, 0.000804937621602, 0.021305023808, -0.0779411120352, 0.0809117637182, -0.00136267004951, -0.0131459806296, angry
-0.141550187666, 0.131593469468, -0.0420905468534, -0.0284593208414, 0.00487206251712, -0.00523106372371, 0.0425215688525, -0.0343601758012, 0.0481278841826, -0.00999502822932, 0.0192553623214, -0.0902987062935, -0.0716460062275, 0.0300419079807, 0.0622971452824, angry
-0.102017025276, -0.0656165704939, -0.0116741654416, -0.0189562074059, -0.0818624446248, 0.0377217687384, 0.0101055022798, 0.0228774456926, 0.165041678639, 0.0701214150478, 0.0300026188341, 0.0434069987875, 0.00870454407107, 0.0295524227818, -0.170754236453, angry
0.00903385812073, -0.107219372892, -0.0690466294633, -0.0775842664026, -0.0676990660283, 0.0722072752121, -0.0273521433992, 0.120305248685, 0.0316637288387, -0.131331034027, 0.0139708111893, 0.0915800459612, 0.0349080521322, 0.077194316991, -0.0363235396012, angry
0.100006974667, 0.0579372882768, -0.0507056526161, -0.0508723070411, -0.0152189120705, 0.110647909164, 0.0272179742285, -0.045228760305, 0.0143061335901, 0.040285333538, 0.092864561801, 0.199273932674, -0.0420369611149, -0.0147333193593, 0.0765475230972, happy
0.0320803201333, 0.0250966863207, -0.00511618025738, -0.0804120714424, -0.0365018337468, 0.0705129800852, -0.0296222433324, 0.152230965682, -0.0109995097061, 0.145845350756, 0.0624195362251, 0.0210434166356, 0.107836274667, -0.0072303627661, 0.0573096059742, angry
-0.118835592912, 0.121832129396, 0.0407903638587, -0.0483824062526, -0.0211430480277, -0.0523081886886, -0.0131428365929, -0.00543405443493, -0.00733896217426, -3.88363694625e-05, 0.0245615095111, -0.0247991669626, -0.0324094333896, -0.053766320002, 0.0836930050242, sad
0.0821864825776, 0.0122434051701, 0.0917302143852, 0.047211320649, -0.17793159681, 0.0383029841858, 0.129008238505, 0.0319018963324, -0.00314710152174, 0.0305115250759, 0.0102580660175, 0.0158465300441, 0.0976364864439, -0.11187248026, 0.153127107266, sad
0.104811793573, 0.0220922061451, 0.0358501752089, -0.0407964027469, -0.0379412925807, 0.122227219862, 0.100995417266, -0.14568907808, 0.0625231563174, -0.160476904915, 0.137533406111, 0.0823830676961, -0.0865030502235, 0.0403300805085, 0.0898419423795, angry
0.100953200456, 0.0634374592543, -0.0197895123574, -0.079157515272, -0.0615526582015, 0.0927257469068, 0.0379220490946, -0.0747226034575, -0.0161375918448, 0.0127124280711, 0.118327757702, 0.141613753513, -0.0157419059662, -0.0604617332567, 0.0687416512281, neutral
-0.0502376269424, -0.0844234050101, 0.0603398054325, 0.125151877153, 0.065526559669, -0.0153901542793, -0.00987677212715, 0.0255862471595, -0.0360528218586, 0.114716450169, 0.0838962425955, -0.0355748879965, 0.0372912352892, 0.0780898814658, 0.079656250831, happy
0.0863451746622, 0.0285857750808, 0.0294941270135, 0.107576554415, -0.0331556437885, -0.0614282391121, -0.00208569126724, 0.0664651845834, 0.012861426839, 0.0170173899881, -0.0796704778763, 0.0616615690725, -0.0557938000651, -0.0065665213534, 0.0736492422537, sad
-0.129292853297, 0.148201350538, 0.066352771007, -0.0341435224972, -0.0902553058479, 0.0293442881214, 0.0634762159143, 0.121087463959, 0.0815559404788, 0.135008911714, -0.0231204990171, 0.0286668735826, -0.0640822178346, 0.0717667604699, -0.0204056307818, neutral
0.0859857057446, 0.0184558452833, 0.0256475979914, 0.087524354207, 0.033587734706, 0.112334170355, 0.0683766713069, 0.0236353360931, -0.042415758979, -0.0283786885223, 0.00469415658835, -0.142634038706, -0.0829886982699, -0.177373655335, -0.0138591211915, neutral
0.0545723726331, 0.0491244942096, -0.0463865260592, 0.184798125492, -0.021181242235, 0.000570134020151, -0.066423864489, 0.0126433198635, 0.0205050077427, -0.0303233258726, 0.0644517241467, -0.0993162181711, -0.0224036329666, 0.118732063656, 0.097759214617, angry
-0.11657903229, 0.153252545977, 0.0693220461348, 0.0497279191412, 0.005755088077, -0.0738271586165, 0.0396535638953, 0.061390960578, -0.0390714145047, -0.123171572871, -0.0193407963201, 0.0127030128971, 0.0906920988305, 0.0163427093787, -0.0303162057949, angry
0.0922532955555, 0.0277451658844, -0.0314067220583, 0.193939002768, -0.10371146091, -0.0556826964377, -0.0938706121875, -0.0839001079145, -0.0819650201939, -0.00734399488678, -0.0294721472259, -0.072957478269, 0.119163840358, 0.0632794563102, -0.165408167305, angry
-0.041957933145, -0.0873921591435, 0.0303280061265, 0.0575929038948, 0.0476359239751, 0.0825516246546, -0.0680988750459, 0.056660190502, -0.0725435595309, -0.0498052435037, -0.0816773946965, -0.0487234312562, -0.102287293952, 0.0975361062953, 0.0146606352743, angry
0.097001205886, 0.0531373332159, -0.108793691596, 0.0375553513849, 0.220927062054, -0.0118919543423, 0.171164781601, 0.151599070977, 0.0273417470487, 0.108945140796, 0.132308429858, 0.149091928396, -0.0543124093697, 0.1304137664, -0.0504554201241, neutral
0.077548276792, 0.00318961356176, 0.0826934077059, 0.0456381150234, 0.0209109163786, 0.00524118989558, 0.00939496883232, 0.0829918483707, -0.00202050869127, 0.104678497843, -0.0882608672855, 0.0329761511032, 0.0738812570513, -0.0728884977343, -0.00198652778453, angry
-0.0942552882639, -0.0125621255777, -0.086940108779, -0.0467701225454, 0.102488686462, 0.115114935339, -0.00849501105609, -0.119996459065, -0.0670211622375, 0.0664991539763, -0.147268143936, -0.00395313723854, 0.123100158837, 0.0984436452953, 0.0951279728017, neutral
-0.156780644683, 0.152260051204, 0.0089426062109, -0.0501249785995, 0.00125042699262, 0.0585125710706, -0.0615002949621, -0.00245058888608, -0.15107449712, -0.0317599726862, -0.0127539802933, 0.00445376341805, -0.12166896298, -0.0142792062507, 0.050411747256, neutral
-0.0310999605475, -0.087071963502, -0.0508692136742, 0.0881763020853, -0.0497396480599, 0.0589443889553, -0.00223682894215, 0.0614098237611, 0.0395299821491, -0.0613145942715, -0.0504367567851, -0.000721790955032, 0.0221658644555, 0.0290148608669, 0.110265048563, neutral
0.0668446747109, 0.0639325302986, -0.117442291169, -0.00434131944468, 0.163408620611, 0.0257595203533, 0.0639789659559, 0.064349772339, -0.000590422555698, 0.106627231466, 0.0715882060738, 0.0902219168308, -0.0387486957422, 0.0893465963043, -0.0649846498045, angry
0.0512843632451, -0.0207287755761, 0.0394995701357, -0.0234774917568, 0.111308247322, -0.171589657732, -0.0556594374764, 0.0368051012281, 0.0728546139488, -0.0908477353545, -0.0744994550052, -0.0279076963232, -0.0232644911788, -0.00114365060677, 0.0859759418359, neutral
-0.0572948529003, -0.0858798660135, 0.0610158854735, 0.118037518187, 0.0355319394516, -0.0432905895993, -0.0110799366199, -0.0427997775178, -0.0631574322808, 0.0977887975403, 0.024627350333, -0.0143931430797, 0.0380761972448, 0.131281654364, 0.0440806031784, neutral
-0.0473383881806, -0.118738146771, 0.112065925791, 0.0469328915771, 0.128548871346, 0.0978831365937, -0.0598677739926, -0.144930965433, 0.0473518327589, -0.0224308676045, 0.0899748773257, -0.0222211214607, -0.00467065448028, -0.0402690960855, -0.0418169348501, angry
0.099580251923, 0.0502600175642, 0.0374438567643, -0.0771094324745, -0.0535618746591, 0.0876609411454, 0.131148953443, -0.221162377359, 0.0133153105376, -0.13523841402, 0.136467781388, 0.0654331010791, -0.0630589551019, -0.0372346617795, 0.0552809011557, neutral
0.0929661136298, 0.0490026100377, -0.097975650642, 0.0112320066433, 0.186881656359, -0.00320729237135, 0.13564259382, 0.105165333336, -0.0160286230907, 0.125809559384, 0.0739552134185, 0.0504480815104, -0.0453645453008, 0.122449724907, -0.101733190504, sad
-0.0863860448467, 0.00493066373822, 0.000861719043611, -0.0477486588902, -0.0329008957593, 0.0519063914481, 0.0129014728673, 0.0688207839272, -0.0747208561285, -0.0301688401973, 0.0837348035449, 0.0191842271986, -0.0930337930396, -0.0512275405571, -0.0224391380676, neutral
0.0926101768416, -0.0294467909632, 0.033527289146, -0.200109895753, -0.164388358679, -0.0154103803769, -0.0842385439783, 0.0236297829053, -0.100317858796, 0.0689097670289, 0.100724909463, -0.133753578354, -0.00753502425543, 0.0275827769379, -0.0654643895677, angry
0.101660144683, -0.0249549433686, -0.0121769559824, -0.0688765114037, 0.00608186567011, 0.13489032382, -0.0117700886059, 0.0883774798526, -0.0611931615832, 0.0370053059265, 0.0292891402885, -0.0577413881789, 0.170089710301, -0.147237556354, -0.0612204867909, sad
0.0551208158396, -0.00320286743211, 0.00533912385374, -0.140730247887, 0.133628417621, -0.113051474977, -0.072805534252, -0.0255549699673, 0.045260789311, -0.103778738719, -0.012806391121, -0.0102471767524, 0.0269367740636, 0.128740537069, 0.043096971346, sad
-0.0648036490215, -0.108738675443, -0.00197834670101, 0.00442543135278, -0.0154057390362, -0.0560166307353, 0.0470938837045, -0.0942011442747, 0.01854509754, 0.0174557657992, -0.0351073823307, 0.0649151781952, -0.0326174067073, -0.043578772389, 0.0238457388857, sad
0.060006762636, 0.0507029861424, -0.132125745511, 0.0756582044873, -0.0700949355982, 0.0394472547947, -0.132528891811, 0.0143330003121, 0.0257254501803, 0.0617546449751, 0.0355554271016, 0.0818991413372, 0.0139883822544, -0.0705215621692, -0.0595034172444, angry
0.0487957811708, 0.0652289853759, -0.0610757464867, 0.131419574682, -0.000751532043665, -0.0548886760471, -0.104050489701, -0.0558776620739, 0.000728783821146, -0.0204730662701, 0.0844738988487, -0.0816911662795, 0.00962476221538, 0.0972841857188, 0.0274268516669, sad
0.085611686782, 0.0484825732865, 0.108067435723, -0.00853915273355, 0.0485776039396, -0.0757503382198, -0.133157886466, 0.0845440507672, -0.0567653318135, 0.0664296598155, -0.0666277630231, 0.180705982465, -0.156680425107, -0.143549018498, -0.0201705757117, sad
-0.054833222536, -0.0814111847567, 0.0158465142849, -0.00718630887107, 0.0196134059342, -0.152086265493, 0.0790203360528, 0.0380249667967, 0.0236209891047, -0.0653698208452, 0.198383407385, -0.0549240114497, -0.0433795140023, 0.0514904498091, 0.0380349221964, neutral
-0.0145950670495, -0.123074522202, 0.00313356719449, -0.0625495622138, -0.0382918044852, 0.0337509145171, 0.00529882609054, 0.103975356005, -0.0407538908007, -0.0606849466737, 0.0538286838478, -0.071384529136, 0.0548631724808, 0.0463520813383, 0.0973024524001, neutral
-0.0980290418466, -0.00270165891859, -0.08854032043, -0.0227471166572, 0.0922544324701, 0.12938534216, -0.033607324138, -0.0898544216123, -0.0293889390625, 0.0581667646027, -0.123392035757, -0.014320861257, 0.0606144619393, 0.0453543460488, 0.046768929492, angry
-0.0610593096094, -0.0957144902507, 0.0227740988607, 0.0351821490871, -0.00663244072489, -0.136559860016, 0.0580715923146, -0.117131542179, -0.218023761659, 0.0858454962666, 0.0994377486562, 0.179705876707, -0.0118568747809, -0.0507003651905, -0.0063122007589, sad
-0.0725021469965, -0.0541414459598, -0.0207674691093, 0.0935602733465, -0.0604875865057, 0.099132259823, 0.00476803927225, 0.0562335675495, 0.0884651437726, -0.0916147454446, -0.0279703386841, 0.0892478977571, 0.0674743973861, -0.139007893233, -0.18259160958, happy
-0.0844422212007, -0.0137858924895, -0.0629780518147, -0.0410095821291, 0.113639417521, -0.00617823415329, 0.0192045346868, -0.0572246352749, -0.106832428318, 0.026814822952, -0.0748258358823, -0.0421427682404, 0.0845507088498, -0.0362891511741, 0.0364410995345, angry
-0.0281267341532, -0.0459569277577, -0.112663967454, 0.0129527178612, -0.0109334762211, 0.0365023245603, -0.0962741241761, -0.0418301481959, -0.0420613765773, -0.0627237218695, 0.0238831691457, 0.10914980614, 0.0055873927993, 0.0599214510855, 0.0338648286519, angry
0.0807449262499, 0.0501402456638, 0.112212030464, -0.0504979021079, 0.0642273701954, -0.0861944628311, -0.196674909608, 0.0423108846189, -0.050068883566, 0.0435901907, -0.0712669947178, 0.102799494485, -0.128705313355, -0.185011968524, 0.0304157846047, neutral
-0.110150677164, 0.156532751724, 0.150231451497, 0.0285944240718, -0.00784950594202, -0.020431994639, 0.00214445309169, 0.0116305802985, -0.0055236933202, -0.15199585397, -0.0141119301555, 0.0750555232025, 0.0606750684589, 0.0469882703175, -0.012489479889, sad
0.0966451413654, 0.0171783616179, -0.0233326038273, 0.155124965494, -0.0900057595562, -0.0785533983583, 0.00347584320615, -0.0713148439129, -0.0867207267482, -0.0480565202645, -0.0464598130953, -0.0516813557357, 0.0536673223168, 0.017845378665, -0.0339660583147, sad
0.00388678509012, 0.0489771878761, -0.191431426167, 0.00112360853157, -0.0106659797086, -0.0233529691619, -0.104327156222, -0.0612230961555, 0.0382201609064, -0.0743711625329, -0.0412964425983, 0.0764328761741, 0.0967801659008, -0.0840010221997, 0.0243284464153, happy
0.0291179994563, -0.119975553518, 0.0495683983235, -0.0418751480375, -0.00605987481458, -0.00280053346353, 0.0292745754431, 0.0954428926567, -0.0373536610291, 0.0726703636182, 0.0330041581265, -0.11592581699, -0.0357635325094, 0.12076734108, 0.0327165667809, sad
-0.0027414825563, -0.143198212192, 0.0164150122471, -0.0617067278332, -0.0388768188193, 0.0324763269135, -0.016964742734, 0.134645285347, -0.0407229351314, -0.00806951588036, 0.0261539901443, -0.0514037549608, 0.0166318077341, 0.0038181445282, 0.0648066257635, happy
0.0839990613539, 0.0106755687957, 0.0343289233395, -0.0653281957142, 0.0852807274045, -0.170939995932, -0.0784836600726, 0.0286316927014, 0.0583373411421, -0.080403611319, -0.0497943345, -0.0667099146193, 0.0186175887289, 0.0494751843158, 0.063694094657, happy
0.0708633884032, 0.0486860248223, -0.103451493378, 0.00891649911887, 0.0292300439496, 0.0257697882384, 0.224312688504, 0.0196997943968, -0.191786230674, -0.107521418226, -0.119883833868, -0.0411424724814, -0.0108166296349, -0.0614961663631, -0.0529743710399, angry
-0.0404219907339, -0.100813735094, 0.0743878675173, -0.0654019711544, 0.0693618504873, -0.135183192206, -0.0211042891563, 0.0701445712193, 0.044799297579, -0.136210312178, 0.0850282406731, -0.00117268937198, 0.0314104718472, -0.0819883886559, -0.034093714436, sad
-0.100629486087, -0.0235881728618, -0.0822449280203, -0.00835410540259, 0.0118951114105, -0.0691037222933, 0.100627923069, 0.00322240786741, 0.127592429984, 0.0473181874646, 0.087288862074, -0.0992849580536, -0.0954346962549, -0.167185007848, 0.058776300771, sad
0.0205646554762, 0.0534851373597, -0.0959012971363, 0.0264308387989, -0.0567397455458, -0.0293309063751, -0.166577389598, -0.0786490647552, 0.0233401160038, 0.0234385357396, 0.0287524687772, 0.0795187798306, 0.00922043989673, 0.0470513315101, 0.0497774308276, neutral
0.0214627201741, -0.0887447193942, 0.0190062931022, -0.0089098671834, -0.0798908459177, 0.0850084113351, -0.051913295583, 0.141954806108, -0.0200877010884, 0.0201885791104, -0.0704192451186, 0.00875978292796, -0.00460257468433, 0.09684027821, 0.0783564857635, happy
0.0954380390086, 0.0273606137455, 0.0486641800719, 0.126103873463, 0.0752975766131, -0.0543465550981, -0.0512340215884, 0.0616529800238, 0.076415255596, 0.0170548387539, -0.0473742310573, 0.0917174489031, 0.0046729127655, -0.0723848013781, 0.0302531503094, happy
0.0466155769876, 0.0526249304696, -0.0429282900764, 0.186753695691, 0.00894173701521, 0.033260472746, -0.0863056140804, 0.0697465938481, 0.031205154388, -0.0560547273474, 0.0861814544809, -0.0831136781044, -0.0206779861496, 0.0652756980431, 0.112823955815, happy
-0.0624770071714, -0.0372594528203, 0.0623314615247, 0.0419624399244, 0.0352777705698, 0.00333879112003, 0.0526338098358, 0.0492175962916, -0.0907780981183, 0.12858878772, -0.0309505027835, -0.014222327294, 0.0988735185401, -0.0480550621359, -0.118831229404, angry
0.0062219988941, 0.0317962103369, -0.17572044682, -0.00154877081613, -0.0617307725332, -0.0419671722097, -0.167931774566, -0.113402486166, 0.0316418634981, -0.0355752286679, 0.0572992061241, 0.0885751564894, 0.0601426180744, -0.084758340298, 0.0380457283908, sad
-0.126051210699, 0.17044279386, 0.119544646279, -0.0164542233185, -0.0399729832373, 0.13788802693, -0.0342349397821, 0.00302352052968, -0.063271246747, 0.0636410464288, -0.00380784422887, 0.01021293366, -0.0058846085012, 0.0531219518121, -0.0932316566363, happy
-0.0457896230871, -0.0726058212137, 0.0213852959462, 0.00587943696465, 0.102957504483, 0.0108770204887, -0.0169412984468, -0.0306062194339, -0.0413829984679, -0.0477739880794, 0.00127113063471, -0.116285739318, 0.0176935029555, -0.0615833755624, 0.0476695357766, happy
-0.0589053538841, -0.10537394291, -0.0222762762351, -0.0226678323486, 0.012323999456, 0.0106311096086, 0.00250677312982, -0.0876111413919, 0.00281514009556, 0.0354295771901, 0.0312055281219, 0.0267348544702, -0.0597063175343, -0.00917116769432, -0.0593562303499, neutral
0.000265942970827, -0.154390399698, 0.0546171282, -0.0738827395816, -0.0297443060027, 0.0101182050995, -0.0070420766582, -0.0829781403273, -0.0958552303163, 0.00294188753371, -0.120042136645, 0.0255272742343, 0.0182627440571, 0.0510958087735, -0.0019211414432, happy
0.0449746091125, -0.0557009458691, 0.0290201921603, -0.147791782577, -0.0750245884864, 0.0554621939928, 0.0560386060923, -0.0231600962254, 0.165776480957, -0.0075745360191, -0.117390009752, -0.0644324030176, -0.058758732098, 0.0209945506868, 0.109551220072, happy
0.111486808464, -0.0650405361511, -0.00534605329339, -0.0937462539885, 0.0185736289094, 0.185783537253, -0.0400006946768, 0.0443933368704, 0.0199282540432, 0.0403686044714, 0.0394012878998, -0.0581502164487, 0.121724980762, -0.0957405660272, -0.0983804005616, angry
0.00752876720964, -0.0447147810432, -0.0223311700059, -0.00753726083352, -0.0830014836922, 0.0259628505615, -0.0731097793936, 0.0745425918221, 0.00896385903061, -0.0358746323311, -0.0989783045473, -0.0501298953971, -0.107417153467, 0.108250775186, 0.0702126276744, neutral
-0.0463132089365, -0.104721207219, 0.0814958844733, -0.086159103146, 0.0621722987818, -0.114916090931, 0.025310419592, 0.0494811929498, 0.018109073576, -0.133097365333, 0.105114473445, 0.0593683493187, 0.0447097665229, -0.0230901413972, -0.00939752806918, angry
-0.0951652080366, 0.00973344408647, -0.109633211504, 0.00252582503479, -0.0167302889768, -0.068210144784, 0.0329538872775, -0.011518506918, 0.168994151413, 0.0493521990281, 0.0728148752241, -0.115550718115, -0.0671213695811, -0.110071324276, 0.109942374517, neutral
0.0546536816051, 0.0243797644253, -0.0396810827089, -0.0143554538846, -0.0372164479477, -0.229672073877, 0.128669234373, -0.0546583770313, 0.0933466695706, 0.051563652434, -0.143706712381, -0.0856058776349, 0.0232306247485, -0.0157064814487, -0.0569570912579, angry
0.0898297587643, 0.00931400618305, -0.019789294225, -0.236149796165, -0.12557226353, -0.0863800221991, -0.0922071806434, -0.00276128767922, -0.0961285471988, 0.0866890717741, 0.132347918524, -0.184408551513, -0.0323095178865, 0.0149046359182, -0.128050626716, sad
0.00735054156557, -0.0793138059438, 0.0287533791134, -0.0644618098065, -0.0148318632468, 0.0305564227987, -0.042277388951, -0.0687275989317, -0.0844999217437, -0.00966982658645, -0.125623876128, -0.0415012163141, -0.0508912333413, 0.0558281339562, 0.0441228197755, sad
-0.100718583139, -0.00338959586643, -0.0542152032636, -0.0283299558006, -0.033020433208, 0.0146179729533, -0.0368442261694, -0.0580044134675, 0.130533266664, 0.105644278083, -0.102975377187, 0.00121931452115, 0.024848587719, 0.115928009602, -0.138117687363, sad
0.109204848895, 0.049485944094, 0.0235953650649, -0.0354749630671, -0.0447255332384, 0.107263058405, 0.134446497553, -0.177765887681, 0.00269856721567, -0.184671775856, 0.14574615285, 0.0496700466907, -0.0760877791037, -0.0381144558962, 0.00168039908623, sad
0.101108804821, 0.0582723253872, -0.11193949755, 0.0339585476864, 0.233263134933, -0.0222233997024, 0.18324499468, 0.150929765602, 0.00355306061848, 0.130173828208, 0.136297634303, 0.148785759153, -0.0538852031063, 0.185663206202, -0.0743699769657, happy
-0.0570668686823, -0.14745425938, 0.131629008427, 0.0816764509308, 0.127588381632, 0.108927256238, -0.00291082370133, -0.165372944043, 0.0671582354595, 0.0138219121969, 0.0245158278799, -0.02928974212, -0.00910780066385, 0.0202384720557, -0.112699707827, neutral
-0.136624759174, 0.151658708159, -0.0466283353157, -0.050350873206, -0.0280201884086, 0.0261085567079, 0.0397393915871, 0.00509607492875, -0.0112480841897, 0.0827429132956, -0.0628236720724, -0.0702622879393, -0.0114456586125, -0.0385490506646, 0.0741359922523, angry
0.0574585591817, 0.0653528224861, -0.0143519426539, 0.0628507159266, -0.0989121000221, 0.0632872850333, 0.0247249394943, -0.108268742755, 0.0349211773218, 0.0489085740871, 0.0446264232201, 0.00149668115123, -0.0189219512165, 0.0117078841585, 0.0418000541412, angry
-0.0978637443172, 0.113663443673, 0.0123380994641, -0.107200142393, 0.0657881821231, -0.000248493775358, -0.0371320131949, -0.0327918182269, -0.0716791152873, -0.0359152788898, 0.0257642274038, -0.0384481259269, -0.0922295114983, -0.073657678628, 0.0354997030371, happy
0.0975075251423, 0.00166088973734, 0.0735557416458, 0.0351401429974, -0.0799516331712, 0.0535030616836, 0.05761890426, 0.0359471174693, 0.0345427372663, 0.102607687968, -0.0889962340854, 0.0405110673679, -0.0225219823732, 0.0174233620925, 0.185249190156, happy
0.0214975230337, 0.0474586197829, -0.152594964584, -0.0131330972208, -0.080215098767, -0.114450979415, -0.10386724733, -0.0839531544636, -0.0182687457046, 0.0213926210071, 0.0610054060484, 0.0565981063844, 0.109587080913, -0.0428033782737, 0.063128584939, angry
0.0892221386617, 0.0131158298859, 0.00377288591619, -0.186299541192, -0.112282739212, -0.0183625669909, -0.0899977767709, 0.0413691056655, -0.0864471669011, 0.0861100410744, 0.107298529638, -0.0680982563001, -0.0747043152246, 0.0271896013088, -0.105389090032, happy
0.0668644971976, 0.0339872640135, 0.123226875416, 0.00220498025825, 0.0431055757785, -0.0479821158653, -0.151681585753, 0.06778639537, -0.010219945552, 0.0447666443884, -0.076199306446, 0.16566764421, -0.10669908707, -0.087885469331, -0.012759856005, angry
-0.095647650561, -0.040643756829, -0.0694114301731, 0.0961339738955, -0.0117046821401, 0.00594996276216, -0.032578547484, 0.0772573579681, 0.104091681711, -0.113464252186, 0.0215392337744, 0.0676810736357, 0.00855184962304, -0.105257887798, -0.102603902045, angry
0.0615468066031, 0.0595102842516, 0.131025143465, -0.0283732004136, 0.0472006662157, 0.0523381076487, -0.0207884248927, -0.0317974025719, 0.0631883226533, -0.0112954382674, -0.0207397299049, 0.0159554474013, 0.0106591439172, 0.0747949849969, -0.00300457911483, happy
